player_id,balls,runs,fours,sixes,dismissals,innings_count,balls_powerplay,runs_powerplay,balls_middle_bat,runs_middle_bat,balls_death_bat,runs_death_bat,sr_overall_bat,sr_powerplay,sr_middle,sr_death,boundary_pct_overall,not_out_rate,balls_bowled,runs_conceded,wickets,overs_bowled,balls_pp,runs_pp,wickets_pp,balls_middle_bowl,runs_middle_bowl,wickets_middle,balls_death_bowl,runs_death_bowl,wickets_death,pace_count,spin_count,eco_overall,eco_pp,eco_middle,eco_death,sr_overall_bowl,wk_rate,pct_pace,player_name,bowling_type,batting_type,wicket_keeper,date_of_birth,striker_name,batting_impact_score,bowler_name,bowling_impact_score,pct_death_balls_bat,pct_death_balls_bowl,batting_role,bowling_role,combined_impact
27466,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,14.285714285714285,0.0,14.285714285714285,0.0,0.0,1.0,7.0,12.0,0.0,1.1,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.285714285714285,10.285714285714285,0.0,0.0,0.0,0.0,0.0,Dhruv Parashar,Right-arm offbreak,Right-hand bat,0,19/12/04,,,,,0.0,0.0,Batter,Powerplay,
278,7.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,85.71428571428571,0.0,0.0,85.71428571428571,0.0,1.0,96.0,111.0,0.0,16.0,59.0,66.0,0.0,6.0,2.0,0.0,31.0,43.0,0.0,96.0,0.0,6.9375,6.711864406779661,2.0,8.322580645161292,0.0,0.0,1.0,Tim Southee,Right-arm medium-fast,Right-hand bat,0,11/12/88,,,,,0.0,0.0,Batter,Powerplay,
27960,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,100.0,0.0,1.0,77.0,78.0,0.0,12.5,20.0,17.0,0.0,38.0,46.0,0.0,19.0,15.0,0.0,77.0,0.0,6.077922077922077,5.1,7.2631578947368425,4.7368421052631575,0.0,0.0,1.0,Mayank Yadav,Right-arm medium,Right-hand bat,0,16/06/02,,,,,0.0,0.0,Batter,Powerplay,
2847,,,,,,,,,,,,,,,,,,,27.0,30.0,0.0,4.3,7.0,17.0,0.0,6.0,4.0,0.0,14.0,9.0,0.0,27.0,0.0,6.666666666666667,14.57142857142857,4.0,3.8571428571428577,0.0,0.0,1.0,Shardul Thakur,Right-arm medium,Right-hand bat,0,16/10/91,,,,,0.0,0.0,Batter,Powerplay,
286,,,,,,,,,,,,,,,,,,,22.0,25.0,0.0,3.4,16.0,12.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,22.0,0.0,6.818181818181818,4.5,13.0,0.0,0.0,0.0,1.0,Kane Richardson,Right-arm fast-medium,Right-hand bat,0,12/02/91,,,,,0.0,0.0,Batter,Powerplay,
2863,,,,,,,,,,,,,,,,,,,19.0,22.0,0.0,3.1,6.0,2.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,6.947368421052632,2.0,9.230769230769232,0.0,0.0,0.0,1.0,Sandeep Warrier,Right-arm medium,Right-hand bat,0,03/04/91,,,,,0.0,0.0,Batter,Powerplay,
28655,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,7.0,14.0,0.0,1.1,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,Muhammad Rohid,Left-arm Fast,Right-hand bat,0,29/09/02,,,,,0.0,0.0,Batter,Powerplay,
28756,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,1.0,6.0,10.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,Haider Ali,Slow left-arm orthodox,Left-hand bat,0,07/05/94,,,,,0.0,0.0,Batter,Powerplay,
2876,354.0,461.0,0.0,0.0,0.0,33.0,11.0,13.0,126.0,167.0,217.0,281.0,130.22598870056495,118.18181818181819,132.53968253968253,129.4930875576037,0.0,1.0,993.0,1146.0,0.0,165.3,248.0,313.0,0.0,639.0,718.0,0.0,106.0,115.0,0.0,0.0,993.0,6.924471299093655,7.572580645161291,6.741784037558686,6.5094339622641515,0.0,0.0,0.0,Axar Patel,Slow left-arm orthodox,Left-hand bat,0,20/01/94,,,,,0.0,0.0,Batter,Spin,
2892,18.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,16.0,22.0,138.88888888888889,0.0,150.0,137.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Asif Ali,Right-arm medium-fast,Right-hand bat,0,01/10/91,,,,,0.0,0.0,Batter,MiddleOvers,
2921,85.0,103.0,0.0,0.0,0.0,5.0,47.0,59.0,38.0,44.0,0.0,0.0,121.17647058823529,125.53191489361701,115.78947368421053,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Fakhar Zaman,Slow left-arm orthodox,Left-hand bat,0,10/04/90,,,,,0.0,0.0,Batter,MiddleOvers,
2930,78.0,97.0,0.0,0.0,0.0,4.0,16.0,11.0,46.0,40.0,16.0,46.0,124.35897435897436,68.75,86.95652173913044,287.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Rassie van der Dussen,Right-arm Leg-Break,Right-hand bat,0,07/02/89,,,,,0.0,0.0,Batter,MiddleOvers,
2933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,286.0,323.0,0.0,47.4,187.0,200.0,0.0,30.0,31.0,0.0,69.0,92.0,0.0,286.0,0.0,6.776223776223777,6.417112299465241,6.200000000000001,8.0,0.0,0.0,1.0,Jasprit Bumrah,Right-arm Fast,Right-hand bat,0,06/12/93,,,,,0.0,0.0,Batter,Powerplay,
295,60.0,47.0,0.0,0.0,0.0,3.0,8.0,9.0,34.0,23.0,18.0,15.0,78.33333333333333,112.5,67.64705882352942,83.33333333333334,0.0,1.0,151.0,188.0,0.0,25.1,82.0,87.0,0.0,38.0,40.0,0.0,31.0,61.0,0.0,151.0,0.0,7.470198675496688,6.365853658536586,6.315789473684211,11.806451612903226,0.0,0.0,1.0,Wayne Parnell,Left-arm medium-fast,Left-hand bat,0,30/07/89,,,,,0.0,0.0,Batter,Powerplay,
2972,9.0,9.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,24.0,27.0,0.0,4.0,0.0,0.0,0.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,24.0,6.75,0.0,6.75,0.0,0.0,0.0,0.0,Yasim Murtaza,Slow left-arm orthodox,Left-hand bat,0,03/12/90,,,,,0.0,0.0,Batter,Spin,
2985,15.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,14.0,16.0,106.66666666666667,0.0,0.0,114.28571428571428,0.0,1.0,85.0,106.0,0.0,14.1,54.0,60.0,0.0,18.0,31.0,0.0,13.0,15.0,0.0,85.0,0.0,7.482352941176471,6.666666666666667,10.333333333333334,6.9230769230769225,0.0,0.0,1.0,Mark Wood,Right-arm Fast,Right-hand bat,0,11/01/90,,,,,0.0,0.0,Batter,Powerplay,
29888,43.0,48.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,35.0,10.0,13.0,111.62790697674419,0.0,106.06060606060606,130.0,0.0,1.0,80.0,137.0,0.0,13.2,38.0,70.0,0.0,18.0,39.0,0.0,24.0,28.0,0.0,80.0,0.0,10.274999999999999,11.052631578947368,13.0,7.0,0.0,0.0,1.0,Harshit Rana,Right-arm medium-fast,Right-hand bat,0,22/12/01,,,,,0.0,0.0,Batter,Powerplay,
3024,94.0,114.0,0.0,0.0,0.0,2.0,37.0,44.0,49.0,61.0,8.0,9.0,121.27659574468086,118.91891891891892,124.48979591836735,112.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Mohammad Rizwan,,Right-hand bat,1,01/06/92,,,,,0.0,0.0,Batter,MiddleOvers,
3038,13.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,11.0,1.0,0.0,84.61538461538461,0.0,91.66666666666666,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Hussain Talat,Right-arm medium-fast,Left-hand bat,0,12/02/96,,,,,0.0,0.0,Batter,MiddleOvers,
305,28.0,40.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,24.0,38.0,142.85714285714286,0.0,50.0,158.33333333333331,0.0,1.0,249.0,252.0,0.0,41.3,44.0,58.0,0.0,177.0,165.0,0.0,28.0,29.0,0.0,0.0,249.0,6.072289156626505,7.909090909090908,5.59322033898305,6.214285714285715,0.0,0.0,0.0,Ravichandran Ashwin,Right-arm offbreak,Right-hand bat,0,16/09/86,,,,,0.0,0.0,Batter,Spin,
3056,23.0,30.0,0.0,0.0,0.0,2.0,1.0,1.0,21.0,27.0,1.0,2.0,130.43478260869566,100.0,128.57142857142858,200.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Iftikhar Ahmed,Right-arm offbreak,Right-hand bat,0,03/09/90,,,,,0.0,0.0,Batter,MiddleOvers,
3091,129.0,155.0,0.0,0.0,0.0,3.0,65.0,79.0,61.0,74.0,3.0,2.0,120.15503875968992,121.53846153846153,121.31147540983606,66.66666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Sahibzada Farhan,,Right-hand bat,0,06/03/96,,,,,0.0,0.0,Batter,MiddleOvers,
3125,333.0,441.0,0.0,0.0,0.0,13.0,86.0,155.0,213.0,233.0,34.0,53.0,132.43243243243242,180.2325581395349,109.38967136150235,155.88235294117646,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Nicholas Pooran,Right-arm offbreak,Left-hand bat,1,02/10/95,,,,,0.0,0.0,Batter,MiddleOvers,
3272,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,166.66666666666669,0.0,0.0,166.66666666666669,0.0,1.0,17.0,28.0,0.0,2.5,0.0,0.0,0.0,12.0,15.0,0.0,5.0,13.0,0.0,0.0,17.0,9.882352941176471,0.0,7.5,15.600000000000001,0.0,0.0,0.0,Fabian Allen,Slow left-arm orthodox,Right-hand bat,0,07/05/95,,,,,0.0,0.0,Batter,Spin,
3275,29.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,21.0,72.41379310344827,0.0,0.0,72.41379310344827,0.0,1.0,192.0,270.0,0.0,32.0,87.0,143.0,0.0,56.0,79.0,0.0,49.0,48.0,0.0,192.0,0.0,8.4375,9.862068965517242,8.464285714285715,5.877551020408163,0.0,0.0,1.0,Alzarri Joseph,Right-arm fast-medium,Right-hand bat,0,20/11/96,,,,,0.0,0.0,Batter,Powerplay,
3280,45.0,52.0,0.0,0.0,0.0,3.0,29.0,39.0,16.0,13.0,0.0,0.0,115.55555555555554,134.48275862068965,81.25,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Nazmul Hossain Shanto,Right-arm offbreak,Left-hand bat,0,24/08/98,,,,,0.0,0.0,Batter,MiddleOvers,
3282,50.0,51.0,0.0,0.0,0.0,2.0,2.0,1.0,34.0,37.0,14.0,13.0,102.0,50.0,108.8235294117647,92.85714285714286,0.0,1.0,25.0,52.0,0.0,4.1,6.0,15.0,0.0,19.0,37.0,0.0,0.0,0.0,0.0,0.0,25.0,12.48,15.0,11.68421052631579,0.0,0.0,0.0,0.0,Mehidy Hasan Miraz,Right-arm offbreak,Right-hand bat,0,25/10/97,,,,,0.0,0.0,Batter,Spin,
3297,176.0,217.0,0.0,0.0,0.0,9.0,9.0,14.0,118.0,135.0,49.0,68.0,123.29545454545455,155.55555555555557,114.40677966101696,138.77551020408163,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Shimron Hetmyer,Right-arm Leg-Break,Left-hand bat,0,26/12/96,,,,,0.0,0.0,Batter,MiddleOvers,
3298,27.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,25.0,24.0,92.5925925925926,0.0,50.0,96.0,0.0,1.0,124.0,202.0,0.0,20.4,81.0,131.0,0.0,19.0,18.0,0.0,24.0,53.0,0.0,124.0,0.0,9.774193548387098,9.703703703703704,5.684210526315789,13.25,0.0,0.0,1.0,Jofra Archer,Right-arm Fast,Right-hand bat,0,01/04/95,,,,,0.0,0.0,Batter,Powerplay,
3323,26.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,3.0,16.0,3.0,23.076923076923077,0.0,30.0,18.75,0.0,1.0,8.0,21.0,0.0,1.2,0.0,0.0,0.0,6.0,9.0,0.0,2.0,12.0,0.0,8.0,0.0,15.75,0.0,9.0,36.0,0.0,0.0,1.0,Jimmy Neesham,Right-arm medium-fast,Left-hand bat,0,17/09/90,,,,,0.0,0.0,Batter,MiddleOvers,
3330,765.0,1008.0,0.0,0.0,0.0,46.0,55.0,70.0,396.0,436.0,314.0,502.0,131.76470588235293,127.27272727272727,110.1010101010101,159.87261146496817,0.0,1.0,834.0,1044.0,0.0,139.0,345.0,434.0,0.0,358.0,415.0,0.0,131.0,195.0,0.0,834.0,0.0,7.510791366906474,7.547826086956522,6.955307262569833,8.931297709923664,0.0,0.0,1.0,Hardik Pandya,Right-arm medium-fast,Right-hand bat,0,11/10/93,,,,,0.0,0.0,Batter,Powerplay,
3373,13.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,14.0,0.0,0.0,107.6923076923077,0.0,107.6923076923077,0.0,0.0,1.0,20.0,35.0,0.0,3.2,0.0,0.0,0.0,13.0,16.0,0.0,7.0,19.0,0.0,20.0,0.0,10.5,0.0,7.384615384615385,16.285714285714285,0.0,0.0,1.0,Aizaz Khan,Right-arm medium-fast,Right-hand bat,0,21/03/93,,,,,0.0,0.0,Batter,MiddleOvers,
3374,111.0,110.0,0.0,0.0,0.0,7.0,61.0,54.0,50.0,56.0,0.0,0.0,99.09909909909909,88.52459016393442,112.00000000000001,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Mark Chapman,Slow left-arm orthodox,Left-hand bat,0,27/06/94,,,,,0.0,0.0,Batter,Spin,
3377,35.0,41.0,0.0,0.0,0.0,1.0,17.0,29.0,18.0,12.0,0.0,0.0,117.14285714285715,170.58823529411765,66.66666666666666,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Babar Hayat,Right-arm offbreak,Right-hand bat,0,05/01/92,,,,,0.0,0.0,Batter,MiddleOvers,
3382,12.0,10.0,0.0,0.0,0.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,83.33333333333334,83.33333333333334,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Nizakat Khan,Right-arm Leg-Break,Right-hand bat,0,08/07/92,,,,,0.0,0.0,Batter,MiddleOvers,
3383,31.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,26.0,7.0,4.0,96.7741935483871,0.0,108.33333333333333,57.14285714285714,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Kinchit Shah,Right-arm offbreak,Left-hand bat,0,09/12/95,,,,,0.0,0.0,Batter,MiddleOvers,
34485,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,166.66666666666669,0.0,0.0,166.66666666666669,0.0,1.0,17.0,29.0,0.0,2.5,0.0,0.0,0.0,12.0,21.0,0.0,5.0,8.0,0.0,0.0,17.0,10.235294117647058,0.0,10.5,9.600000000000001,0.0,0.0,0.0,Sufiyan Muqeem,Left-arm Chinaman,Left-hand bat,0,15/11/99,,,,,0.0,0.0,Batter,Spin,
3489,32.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,9.0,15.0,19.0,87.5,0.0,52.94117647058824,126.66666666666666,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Salman Agha,Right-arm offbreak,Right-hand bat,0,23/11/93,,,,,0.0,0.0,Batter,MiddleOvers,
35102,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,20.0,0.0,3.1,0.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,6.315789473684211,0.0,6.315789473684211,0.0,0.0,0.0,0.0,Zikria Islam,Right-arm offbreak,Right-hand bat,0,05/10/99,,,,,0.0,0.0,Batter,Spin,
35122,,,,,,,,,,,,,,,,,,,24.0,23.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,24.0,0.0,5.75,4.0,0.0,7.5,0.0,0.0,1.0,Faisal Shah,Left-arm medium,Left-hand bat,0,01/05/97,,,,,0.0,0.0,Batter,Powerplay,
3539,58.0,73.0,0.0,0.0,0.0,2.0,15.0,17.0,43.0,56.0,0.0,0.0,125.86206896551724,113.33333333333333,130.2325581395349,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Ben McDermott,Right-arm offbreak,Right-hand bat,0,12/12/94,,,,,0.0,0.0,Batter,MiddleOvers,
3550,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,250.0,0.0,0.0,250.0,0.0,1.0,12.0,25.0,0.0,2.0,0.0,0.0,0.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,Sharafuddin Ashraf,Slow left-arm orthodox,Right-hand bat,0,10/01/95,,,,,0.0,0.0,Batter,Spin,
360,54.0,34.0,0.0,0.0,0.0,7.0,3.0,2.0,29.0,14.0,22.0,18.0,62.96296296296296,66.66666666666666,48.275862068965516,81.81818181818183,0.0,1.0,610.0,645.0,0.0,101.4,387.0,338.0,0.0,61.0,81.0,0.0,162.0,226.0,0.0,610.0,0.0,6.3442622950819665,5.24031007751938,7.967213114754098,8.37037037037037,0.0,0.0,1.0,Bhuvneshwar Kumar,Right-arm medium,Right-hand bat,0,05/02/90,,,,,0.0,0.0,Batter,Powerplay,
3605,117.0,161.0,0.0,0.0,0.0,8.0,86.0,114.0,31.0,47.0,0.0,0.0,137.60683760683762,132.5581395348837,151.61290322580646,0.0,0.0,1.0,68.0,114.0,0.0,11.2,13.0,24.0,0.0,43.0,66.0,0.0,12.0,24.0,0.0,0.0,68.0,10.058823529411764,11.076923076923077,9.209302325581396,12.0,0.0,0.0,0.0,Aiden Markram,Right-arm offbreak,Right-hand bat,0,04/10/94,,,,,0.0,0.0,Batter,Spin,
3613,,,,,,,,,,,,,,,,,,,19.0,32.0,0.0,3.1,12.0,21.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,10.105263157894736,10.5,9.428571428571429,0.0,0.0,0.0,0.0,Shakeel Ahmed,Slow left-arm orthodox,Left-hand bat,0,04/02/88,,,,,0.0,0.0,Batter,Powerplay,
3622,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,63.0,0.0,8.0,0.0,0.0,0.0,48.0,63.0,0.0,0.0,0.0,0.0,0.0,48.0,7.875,0.0,7.875,0.0,0.0,0.0,0.0,Hayden Walsh,Right-arm Leg-Break,Left-hand bat,0,23/04/92,,,,,0.0,0.0,Batter,Spin,
3627,7.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,10.0,0.0,0.0,142.85714285714286,0.0,142.85714285714286,0.0,0.0,1.0,36.0,62.0,0.0,6.0,0.0,0.0,0.0,36.0,62.0,0.0,0.0,0.0,0.0,36.0,0.0,10.333333333333334,0.0,10.333333333333334,0.0,0.0,0.0,1.0,Andile Phehlukwayo,Right-arm fast-medium,Left-hand bat,0,03/03/96,,,,,0.0,0.0,Batter,MiddleOvers,
3628,21.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,19.0,15.0,76.19047619047619,0.0,50.0,78.94736842105263,0.0,1.0,158.0,175.0,0.0,26.2,87.0,71.0,0.0,21.0,34.0,0.0,50.0,70.0,0.0,158.0,0.0,6.6455696202531644,4.896551724137931,9.714285714285715,8.399999999999999,0.0,0.0,1.0,Kagiso Rabada,Right-arm Fast,Left-hand bat,0,25/05/95,,,,,0.0,0.0,Batter,Powerplay,
3639,252.0,300.0,0.0,0.0,0.0,10.0,159.0,183.0,77.0,83.0,16.0,34.0,119.04761904761905,115.09433962264151,107.79220779220779,212.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Brandon King,,Right-hand bat,0,16/12/94,,,,,0.0,0.0,Batter,MiddleOvers,
3641,10.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,0.0,0.0,60.0,0.0,1.0,86.0,126.0,0.0,14.2,36.0,50.0,0.0,30.0,50.0,0.0,20.0,26.0,0.0,86.0,0.0,8.790697674418604,8.333333333333332,10.0,7.800000000000001,0.0,0.0,1.0,Ben Dwarshuis,Left-arm fast-medium,Left-hand bat,0,23/06/94,,,,,0.0,0.0,Batter,Powerplay,
3644,49.0,27.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,9.0,36.0,18.0,55.10204081632652,0.0,69.23076923076923,50.0,0.0,1.0,474.0,482.0,0.0,79.0,12.0,13.0,0.0,411.0,417.0,0.0,51.0,52.0,0.0,0.0,474.0,6.101265822784811,6.5,6.087591240875913,6.117647058823529,0.0,0.0,0.0,Kuldeep Yadav,Left-arm Chinaman,Left-hand bat,0,14/12/94,,,,,0.0,0.0,Batter,Spin,
3647,415.0,554.0,0.0,0.0,0.0,21.0,116.0,135.0,235.0,323.0,64.0,96.0,133.49397590361446,116.37931034482759,137.4468085106383,150.0,0.0,1.0,2.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,Shreyas Iyer,Right-arm offbreak,Right-hand bat,0,06/12/94,,,,,0.0,0.0,Batter,Spin,
3648,166.0,217.0,0.0,0.0,0.0,14.0,27.0,44.0,91.0,103.0,48.0,70.0,130.72289156626508,162.96296296296296,113.18681318681318,145.83333333333331,0.0,1.0,96.0,75.0,0.0,16.0,12.0,5.0,0.0,66.0,60.0,0.0,18.0,10.0,0.0,0.0,96.0,4.6875,2.5,5.454545454545454,3.3333333333333335,0.0,0.0,0.0,Deepak Hooda,Right-arm offbreak,Right-hand bat,0,19/04/95,,,,,0.0,0.0,Batter,Spin,
3653,8.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,11.0,137.5,0.0,0.0,137.5,0.0,1.0,417.0,594.0,0.0,69.3,181.0,204.0,0.0,114.0,165.0,0.0,122.0,225.0,0.0,417.0,0.0,8.546762589928058,6.762430939226519,8.68421052631579,11.065573770491802,0.0,0.0,1.0,Avesh Khan,Right-arm medium-fast,Right-hand bat,0,13/12/96,,,,,0.0,0.0,Batter,Powerplay,
3661,70.0,64.0,0.0,0.0,0.0,3.0,42.0,35.0,28.0,29.0,0.0,0.0,91.42857142857143,83.33333333333334,103.57142857142858,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Minod Bhanuka,Right-arm medium,Left-hand bat,0,28/04/95,,,,,0.0,0.0,Batter,MiddleOvers,
3664,,,,,,,,,,,,,,,,,,,50.0,80.0,0.0,8.2,30.0,45.0,0.0,8.0,15.0,0.0,12.0,20.0,0.0,50.0,0.0,9.600000000000001,9.0,11.25,10.0,0.0,0.0,1.0,Binura Fernando,Left-arm medium-fast,Right-hand bat,0,10/07/95,,,,,0.0,0.0,Batter,Powerplay,
3669,25.0,14.0,0.0,0.0,0.0,2.0,10.0,7.0,15.0,7.0,0.0,0.0,56.00000000000001,70.0,46.666666666666664,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Sadeera Samarawickrama,,Right-hand bat,1,30/08/95,,,,,0.0,0.0,Batter,MiddleOvers,
3672,196.0,259.0,0.0,0.0,0.0,9.0,124.0,150.0,70.0,107.0,2.0,2.0,132.14285714285714,120.96774193548387,152.85714285714283,100.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Kusal Mendis,Right-arm Leg-Break,Right-hand bat,1,02/02/95,,,,,0.0,0.0,Batter,MiddleOvers,
3673,24.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,17.0,70.83333333333334,0.0,0.0,70.83333333333334,0.0,1.0,46.0,44.0,0.0,7.4,13.0,12.0,0.0,26.0,25.0,0.0,7.0,7.0,0.0,0.0,46.0,5.739130434782609,5.538461538461538,5.769230769230769,6.0,0.0,0.0,0.0,Ramesh Mendis,Right-arm offbreak,Right-hand bat,0,07/07/95,,,,,0.0,0.0,Batter,Powerplay,
3700,44.0,42.0,0.0,0.0,0.0,3.0,4.0,0.0,30.0,31.0,10.0,11.0,95.45454545454545,0.0,103.33333333333334,110.00000000000001,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Tim Seifert,Right-arm offbreak,Right-hand bat,1,14/12/94,,,,,0.0,0.0,Batter,MiddleOvers,
3727,87.0,121.0,0.0,0.0,0.0,7.0,40.0,57.0,24.0,25.0,23.0,39.0,139.08045977011494,142.5,104.16666666666667,169.56521739130434,0.0,1.0,20.0,32.0,0.0,3.2,7.0,12.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,9.600000000000001,10.285714285714285,9.230769230769232,0.0,0.0,0.0,0.0,Matthew Short,Right-arm offbreak,Right-hand bat,0,08/11/95,,,,,0.0,0.0,Batter,Powerplay,
3858,34.0,32.0,0.0,0.0,0.0,1.0,24.0,26.0,10.0,6.0,0.0,0.0,94.11764705882352,108.33333333333333,60.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Jatinder Singh,Right-arm offbreak,Right-hand bat,0,05/03/89,,,,,0.0,0.0,Batter,MiddleOvers,
3871,49.0,64.0,0.0,0.0,0.0,1.0,15.0,15.0,26.0,35.0,8.0,14.0,130.6122448979592,100.0,134.6153846153846,175.0,0.0,1.0,18.0,31.0,0.0,3.0,0.0,0.0,0.0,12.0,18.0,0.0,6.0,13.0,0.0,0.0,18.0,10.333333333333334,0.0,9.0,13.0,0.0,0.0,0.0,Aamir Kaleem,Slow left-arm orthodox,Left-hand bat,0,20/11/81,,,,,0.0,0.0,Batter,Spin,
38855,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,0.0,57.14285714285714,0.0,66.66666666666666,0.0,0.0,1.0,18.0,37.0,0.0,3.0,6.0,17.0,0.0,6.0,16.0,0.0,6.0,4.0,0.0,18.0,0.0,12.333333333333332,17.0,16.0,4.0,0.0,0.0,1.0,Mohammad Saifuddin,Right-arm medium-fast,Left-hand bat,0,11/01/96,,,,,0.0,0.0,Batter,Powerplay,
3916,84.0,120.0,0.0,0.0,0.0,8.0,0.0,0.0,53.0,77.0,31.0,43.0,142.85714285714286,0.0,145.2830188679245,138.70967741935485,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Jitesh Sharma,,Right-hand bat,1,22/10/93,,,,,0.0,0.0,Batter,MiddleOvers,
