player_id,player_name,career_is_capped,cap_prob_model,career_role_guess,career_batting_runs,career_bat_avg,career_bat_sr,career_bowling_wickets,career_bow_econ,venue_fit_score,runs_slope,wk_slope,career_matches_played,career_age_years
2229,Al-Amin Hossain,False,0.5197191924345601,finishing allrounder,38.0,,62.295081967213115,25.0,8.681912681912682,0.5637318875148396,-16.499999999999996,-7.499999999999996,23.0,32.92
223,Steven Smith,True,0.6239703988230673,top/middle,380.0,,115.5015197568389,,,4.760585836313142,-48.39999999999999,,22.0,36.48
2230,Kamrull Rabbi,False,0.5307586179266012,finishing allrounder,18.0,,138.46153846153845,26.0,9.086124401913876,0.917451100595422,-4.399999999999999,-3.0,24.0,33.96
2231,Nazmul Islam,False,0.45861620356559,finishing allrounder,13.0,,65.0,17.0,7.424749163879599,65.0,-10.999999999999998,-2.3,16.0,34.69
2232,Sohag Gazi,False,0.4855232023312355,finishing allrounder,23.0,,56.09756097560975,13.0,8.04149377593361,0.690132948565642,-0.33333333333333326,-2.3333333333333326,12.0,34.31
2234,Nadif Chowdhury,False,0.4671531487542056,finisher,6.0,,600.0,,,600.0,,,1.0,38.6
224,Moises Henriques,True,0.6033171096944429,finishing allrounder,166.0,,103.75,4.0,4.388059701492537,3.8763463153979205,,,15.0,38.82
2246,Tom Latham,False,0.5181510332594089,top/middle,353.0,,107.95107033639144,,,3.3056907198559355,17.499999999999993,,13.0,33.65
2249,Taijul Islam,False,0.47277770484763865,finishing allrounder,9.0,,90.0,12.0,6.893203883495145,90.0,-1.7142857142857146,1.4,15.0,33.8
2250,Colin de Grandhomme,False,0.4529934382461785,batting allrounder,18.0,,72.0,1.0,4.363636363636363,72.0,,,5.0,39.35
2254,Rahul Shukla,False,0.4570806739525329,finishing allrounder,1.0,,100.0,7.0,9.096774193548388,100.0,,-1.4999999999999998,3.0,35.25
2255,Sujit Nayak,True,0.5807850324098169,finishing allrounder,135.0,,128.57142857142858,1.0,6.571428571428571,1.6423198626512294,0.7499999999999959,-0.4999999999999999,8.0,36.43
2256,Apoorv Wankhade,True,0.606846066088493,top/middle,466.0,,139.1044776119403,,,4.385330868472775,6.300000000000002,,20.0,33.7
22565,Waseem Muhammad,True,0.4746061526043933,opener,103.0,,100.0,,,1.3002887263049514,100.99999999999999,,4.0,31.79
22568,Kadeem Alleyne,False,0.39006461727889225,finisher,10.0,,66.66666666666667,0.0,8.0,0.8998533449756817,,,3.0,24.9
2257,Chirag Jani,False,0.6023805595655315,finishing allrounder,580.0,,116.70020120724347,61.0,7.217948717948718,1.7964968014437954,15.3,3.0,39.0,36.05
2258,Sanju Samson,True,0.6660858212030782,top/middle,3666.0,,145.01582278481013,,,1.8962325818600265,81.19999999999999,,132.0,31.04
2259,Kuldeep Raval,False,0.4902428388160628,finishing allrounder,75.0,,127.11864406779661,6.0,6.068965517241379,127.11864406779661,,,5.0,39.99
2261,Harshal Patel,True,0.683952366770349,finishing allrounder,314.0,,110.95406360424029,149.0,8.019444444444444,2.0997578559591026,-20.099999999999998,-5.9,99.0,35.01
22862,Aks Swadhin,False,0.45069979202610577,finishing allrounder,1.0,,100.0,3.0,8.426966292134832,100.0,,,4.0,23.12
22868,Zahiduzzaman Khan,False,0.45242643230654556,finisher,18.0,,85.71428571428571,,,85.71428571428571,,,1.0,29.4
22876,Towfiq Khan,False,0.48046811841038384,top/middle,116.0,,104.50450450450451,,,2.2690248361974614,29.99999999999999,,7.0,34.46
22877,Imran Uzzaman,False,0.4642560769331742,top/middle,52.0,,72.22222222222223,,,2.9781522072369717,-2.9999999999999996,,9.0,31.06
22888,Sajjadul Haque,False,0.38340132450230724,top/middle,0.0,,0.0,,,0.0,,,1.0,35.88
22889,Sabbir Hossain,False,0.4425940218089231,batting allrounder,79.0,,103.94736842105263,2.0,11.16,1.69540302258802,58.999999999999986,0.0,11.0,28.7
22892,Rahmat Ali,False,0.37942308633999955,finishing allrounder,0.0,,0.0,1.0,6.0,0.0,,,1.0,
22896,Pritom Kumar,False,0.4112514002981877,top/middle,12.0,,57.142857142857146,,,1.2510058939183204,-5.999999999999999,,3.0,24.02
22920,Jacob Duffy,True,0.5999083920186578,finishing allrounder,24.0,,82.75862068965517,40.0,6.449477351916376,1.377797781883062,1.1428571428571426,6.285714285714283,29.0,31.32
2299,Gurkeerat Singh Mann,False,0.503532101665164,batting allrounder,83.0,,92.22222222222223,0.0,7.125,1.4711208179887534,2.499999999999999,,7.0,35.41
23,Piyush Chawla,True,0.6817557651531128,finishing allrounder,155.0,,104.72972972972973,58.0,7.756232686980609,1.008097566412043,32.1,9.2,48.0,36.92
2304,Tymal Mills,True,0.5989757361330879,finishing allrounder,8.0,,53.333333333333336,11.0,10.239669421487603,0.6648861638517507,-7.999999999999998,-6.999999999999998,12.0,33.29
23146,Tahjibul Islam,False,0.4048655092653206,finisher,7.0,,116.66666666666667,,,116.66666666666667,,,2.0,21.34
2315,Reece Topley,True,0.6489933987188032,finishing allrounder,27.0,,75.0,37.0,8.277915632754343,1.6867657840096844,-1.9285714285714284,-4.099999999999999,36.0,31.76
2316,Chris Morris,True,0.6217527019185153,finishing allrounder,67.0,,126.41509433962264,17.0,8.15267175572519,1.116974800889018,,,11.0,38.58
2320,Trent Boult,True,0.6776841087635859,finishing allrounder,93.0,,108.13953488372093,91.0,7.620507399577167,1.7786999867096667,-1.3999999999999992,0.6,83.0,36.35
2321,Olly Stone,False,0.4511616679593742,finishing allrounder,0.0,,0.0,0.0,8.4,0.0,,,1.0,32.13
23311,Jacob Bethell,True,0.5411948638266808,top/middle,420.0,,154.98154981549814,4.0,9.391304347826088,2.6354579679510732,73.99999999999999,3.999999999999999,20.0,22.09
2334,Dwaine Pretorius,True,0.6558630353514114,finishing allrounder,188.0,,132.3943661971831,20.0,7.921182266009852,2.136938729032781,2.000000000000003,-0.5999999999999999,21.0,36.66
234,Daniel Christian,True,0.6243314819634439,finishing allrounder,105.0,,114.1304347826087,8.0,7.782857142857143,1.286381252397157,,,16.0,42.57
23423,Ram R,False,0.5100080237132311,top/middle,319.0,,110.38062283737024,,,2.122554571450236,26.499999999999996,,24.0,24.8
23426,TD Lokesh Raj,False,0.4917383582131273,finishing allrounder,51.0,,96.22641509433963,22.0,6.981412639405204,1.5007007597411666,-4.371428571428569,1.5428571428571427,15.0,25.57
23428,S Abhishek,False,0.4471866970249787,top/middle,103.0,,90.35087719298245,,,90.35087719298245,,,7.0,25.79
23430,AVR Rathnam,False,0.47632563077955276,finisher,12.0,,150.0,,,150.0,,,1.0,29.71
23431,Kishoor G,False,0.46096850321283284,finishing allrounder,6.0,,42.857142857142854,12.0,10.294416243654823,0.6892367681251205,1.9999999999999996,-2.9999999999999996,11.0,
23432,Suganesh M,False,0.41626950197073703,finisher,8.0,,61.53846153846154,,,61.53846153846154,,,1.0,
23434,N Mohammed Ashik,False,0.4469189497219457,opener,14.0,,45.16129032258065,,,45.16129032258065,,,3.0,27.6
23435,M Rooban Raj,False,0.45406928242291983,finishing allrounder,0.0,,0.0,1.0,4.384615384615385,0.0,0.0,,3.0,27.32
23436,Affan Khader M,False,0.40971457861013183,finisher,0.0,,0.0,,,0.0,,,1.0,
23440,Karuppusamy A,False,0.49436154503423374,finishing allrounder,24.0,,92.3076923076923,8.0,7.610738255033557,3.335710074507395,1.5,-0.9999999999999997,11.0,38.63
23441,Sharun Kumar,False,0.46058695494034363,finishing allrounder,2.0,,40.0,3.0,6.72972972972973,40.0,,,3.0,27.35
23443,Arjun Murthy,False,0.48507174747922477,top/middle,84.0,,100.0,,,2.3794410553813132,-2.0,,13.0,23.97
23445,Jitendra Kumar CH,False,0.4788324674122052,finisher,162.0,,120.0,0.0,7.666666666666667,3.9774794902941437,13.100000000000001,,18.0,
23448,Sri Neranjan R,False,0.5202739510692818,batting allrounder,211.0,,104.97512437810946,6.0,10.038461538461538,2.852466023351088,43.99999999999998,5.999999999999999,17.0,33.49
23450,Sai Sudharsan,True,0.6637449948218649,top/middle,3253.0,,140.8834993503681,1.0,6.3,3.9443309889775895,103.10000000000002,,77.0,24.11
23451,Jayaraman Suresh Kumar,False,0.5562004177575938,top/middle,1066.0,,136.49167733674776,,,8.244869570978034,-20.39999999999999,,40.0,35.0
23452,Atheeq Ur Rahman Ma,False,0.5291142267661924,finisher,419.0,,132.17665615141956,4.0,5.5,7.570691603843327,46.800000000000004,,24.0,27.96
23457,Yudheeswaran Valliappan,False,0.5150171156532187,finishing allrounder,4.0,,22.22222222222222,29.0,8.711009174311927,0.7296211562980123,-0.19999999999999998,0.3999999999999998,28.0,27.76
23459,Ganesh R,False,0.42794183714313616,finishing allrounder,0.0,,0.0,1.0,11.538461538461538,0.0,,,2.0,
23461,Amith VP,False,0.5503747518116344,opener,1001.0,,119.59378733572282,,,4.021339734036028,37.89999999999999,,38.0,23.19
23462,M Mathivannan,False,0.5435757064983084,finishing allrounder,78.0,,95.1219512195122,29.0,6.780748663101604,2.9970103166329376,-5.999999999999998,-0.7000000000000004,34.0,24.94
23464,Advaith Sharma,False,0.43350893350554437,finishing allrounder,5.0,,55.55555555555556,1.0,2.88,55.55555555555556,,,1.0,
23467,Gurjapneet Singh,True,0.6580088306223779,finishing allrounder,99.0,,139.43661971830986,50.0,6.682872928176796,2.3266492892038064,12.942857142857141,0.7428571428571423,38.0,27.05
2347,Colin Ackermann,False,0.4543460741975518,opener,2.0,,28.571428571428573,1.0,9.5,28.571428571428573,,,2.0,34.65
23470,P Praveen Kumar,False,0.4432436741403975,opener,46.0,,104.54545454545455,,,104.54545454545455,,,3.0,25.99
23472,Gowtham V,False,0.47139642457569264,finishing allrounder,18.0,,85.71428571428571,8.0,6.484848484848484,1.0183429189299054,-15.999999999999996,-0.9999999999999996,7.0,23.38
23473,Rajkumar K,False,0.4726422237615877,top/middle,183.0,,93.36734693877551,,,4.195625859302237,-5.599999999999999,,14.0,
23474,Saravanan PK,False,0.5003985649556387,finishing allrounder,198.0,,135.6164383561644,15.0,7.383233532934132,4.544195842692358,21.2,-0.29999999999999993,22.0,
23475,Rocky B,False,0.4642907636822411,finishing allrounder,0.0,,0.0,15.0,6.974729241877256,0.0,,0.885714285714286,15.0,32.72
2351,Danushka Gunathilaka,True,0.6128924525099524,top/middle,241.0,,103.87931034482759,1.0,8.689655172413794,1.776947738878183,-4.785714285714284,0.4999999999999999,21.0,34.7
2361,Temba Bavuma,True,0.580815424828947,opener,175.0,,102.94117647058823,,,1.3228040632341918,-20.499999999999993,,15.0,35.53
2362,William Bosisto,False,0.4278331178454106,top/middle,298.0,,124.68619246861925,2.0,5.441860465116279,6.401305719253104,147.99999999999997,,10.0,32.22
2364,Ashton Agar,False,0.5091111574093826,finishing allrounder,81.0,,80.1980198019802,10.0,5.461538461538462,1.3975796004580412,4.999999999999998,1.9999999999999996,13.0,32.12
2367,Travis Head,True,0.6530583725393966,opener,1472.0,,166.3276836158192,0.0,13.363636363636363,3.401867996920962,190.60000000000002,0.0,47.0,31.91
23686,T Ajith Kumar,False,0.45048623530318155,finishing allrounder,0.0,,0.0,4.0,5.27710843373494,0.0,,,3.0,28.18
2373,Ashton Turner,True,0.5834265876089897,finishing allrounder,74.0,,77.08333333333333,1.0,4.304347826086956,3.500916594778485,-12.07142857142857,,10.0,32.84
2379,Ben Duckett,True,0.6150156220352343,top/middle,518.0,,149.71098265895955,,,1.8507801734864957,3.9285714285714266,,19.0,31.11
2382,Jamie Overton,True,0.5243319415464059,finishing allrounder,65.0,,118.18181818181819,15.0,8.418367346938776,1.3407112499063158,18.99999999999999,6.999999999999998,16.0,31.63
23857,Tharun J,False,0.4519753141976471,finishing allrounder,11.0,,91.66666666666667,1.0,9.9375,91.66666666666667,,,4.0,24.41
23858,Vignesh E,False,0.45876578306136795,finishing allrounder,5.0,,83.33333333333333,8.0,7.125,83.33333333333333,,,5.0,30.68
23859,Jerish A,False,0.45930486115201496,finisher,55.0,,114.58333333333333,,,114.58333333333333,,,5.0,25.88
2386,Niroshan Dickwella,False,0.467700361940449,top/middle,14.0,,60.869565217391305,,,2.3613790404232176,,,2.0,29.43
23860,Logesh P,False,0.4900938943608968,top/middle,409.0,,106.23376623376623,0.0,2.0,106.23376623376623,-43.88461538461539,,30.0,25.79
23861,Palanisamy P,False,0.4508461138727003,finisher,30.0,,53.57142857142857,,,53.57142857142857,1.0384615384615385,,15.0,29.87
23862,Sivamurugan M,False,0.48719459371066015,top/middle,199.0,,118.45238095238095,,,118.45238095238095,-6.500000000000001,,15.0,28.51
23863,Vijith A,False,0.45996870591228806,finishing allrounder,2.0,,40.0,6.0,7.419354838709677,40.0,,,4.0,30.43
23864,Vishal Khokhar,False,0.4866866989883566,finishing allrounder,53.0,,94.64285714285714,26.0,7.798319327731092,94.64285714285714,-14.999999999999998,4.666666666666665,17.0,26.01
23865,Amarnath AC,False,0.4319117689537576,finishing allrounder,2.0,,66.66666666666667,0.0,7.846153846153846,66.66666666666667,,,2.0,25.49
23866,Gautham Srinivas R B,False,0.45726588256068523,top/middle,69.0,,75.82417582417582,,,75.82417582417582,-14.999999999999998,,15.0,27.45
23867,Jay Pandey,False,0.512685474625091,top/middle,337.0,,103.37423312883436,2.0,5.285714285714286,103.37423312883436,24.333333333333325,-0.6666666666666665,17.0,31.18
23868,Lawrence B,False,0.4509872787756124,finisher,5.0,,14.705882352941176,0.0,7.578947368421052,14.705882352941176,,,2.0,28.03
23869,Mohamed Safeequddin,False,0.49636361951248104,finishing allrounder,143.0,,111.71875,29.0,7.19106699751861,111.71875,-0.6538461538461541,0.5,20.0,25.26
23870,Sathya Kumar A,False,0.45537096405199173,finishing allrounder,1.0,,9.090909090909092,5.0,6.8023255813953485,9.090909090909092,,,9.0,29.15
23871,Jullian Jacab,False,0.502864961572267,finishing allrounder,159.0,,111.97183098591549,16.0,6.759740259740259,111.97183098591549,-6.230769230769231,1.333333333333333,22.0,25.98
23872,Madhankumar K,False,0.45361120800225796,finishing allrounder,0.0,,0.0,7.0,6.642857142857143,0.0,,,6.0,28.93
23873,Saie Sharan Y,False,0.4513701144694857,finishing allrounder,1.0,,50.0,12.0,7.076086956521739,50.0,,-1.846153846153846,9.0,23.74
23874,Siva Kumar S,False,0.4861402847757011,finishing allrounder,29.0,,103.57142857142857,14.0,6.193548387096774,103.57142857142857,,,9.0,34.24
23875,Vijay Rajaram,False,0.4655903012190881,finishing allrounder,13.0,,100.0,8.0,6.47191011235955,100.0,,,5.0,34.59
23876,Aleti Karthik Reddy,False,0.4858783634713662,finishing allrounder,92.0,,113.58024691358025,2.0,6.625,113.58024691358025,,,7.0,27.06
23877,Kumar P,False,0.46043834099857306,top/middle,104.0,,96.29629629629629,,,96.29629629629629,,,7.0,41.34
23878,Malladi Subrahmanyam Sarma,False,0.4524319821260609,finishing allrounder,12.0,,44.44444444444444,6.0,5.055555555555555,44.44444444444444,,,5.0,26.36
23879,Sanjay Kansal R,False,0.4451803173488142,finishing allrounder,3.0,,33.333333333333336,1.0,8.4,33.333333333333336,,,2.0,24.07
23880,Ajith Kumar A,False,0.4594718755515298,opener,108.0,,96.42857142857143,,,96.42857142857143,,,6.0,28.94
23881,Muhammed Salmanul Faris,False,0.4540846828013819,finisher,12.0,,80.0,,,80.0,,,4.0,29.11
23882,Murugan P,False,0.4873805587722997,finishing allrounder,32.0,,118.51851851851852,5.0,6.7368421052631575,118.51851851851852,,,9.0,28.62
23883,Shreeraj Anant Gharat,False,0.4657361624687582,top/middle,177.0,,112.0253164556962,,,112.0253164556962,,,9.0,25.2
2394,Angelo Perera,False,0.41234837396155016,top/middle,17.0,,85.0,,,85.0,,,1.0,35.76
2399,Dushmantha Chameera,True,0.6743035058158217,finishing allrounder,100.0,,104.16666666666667,51.0,7.809782608695652,1.1554301086115097,-4.115384615384611,-1.6,49.0,33.88
24017,Brian Bennett,False,0.3955633095551343,opener,141.0,,128.1818181818182,0.0,4.0,18.11743105004819,,,4.0,22.05
2407,Dhananjaya de Silva,True,0.6043187444128331,batting allrounder,261.0,,114.97797356828194,2.0,7.463414634146342,2.5810166698835673,-6.1000000000000005,0.49999999999999983,17.0,34.22
2410,Akshdeep Nath,False,0.5507289903462297,top/middle,809.0,,120.38690476190476,2.0,9.054545454545455,4.92611708416281,99.50000000000001,-1.9999999999999996,32.0,32.55
2411,Sandeep Sharma,True,0.6503923453044341,finishing allrounder,34.0,,70.83333333333333,67.0,8.012631578947369,1.0383658782691783,1.570092458683775e-16,4.3999999999999995,61.0,32.53
2412,Smit Patel,False,0.4490211441451756,top/middle,22.0,,81.48148148148148,,,81.48148148148148,,,3.0,32.53
2413,Prashant Chopra,False,0.5057137572101539,opener,266.0,,101.52671755725191,1.0,14.0,2.7732527956942286,-3.942857142857145,,12.0,33.14
2414,Roosh Kalaria,False,0.48285034646566993,finishing allrounder,7.0,,175.0,3.0,7.636363636363637,175.0,,,3.0,32.86
2415,Baba Aparajith,True,0.688489797988868,batting allrounder,1621.0,,130.8313155770783,33.0,6.621359223300971,3.243543846129476,10.200000000000005,-4.0,48.0,31.39
2416,Kyle Mayers,True,0.6698422219231547,batting allrounder,1499.0,,142.2201138519924,14.0,6.469973890339426,2.6756006288864733,-66.1,1.9999999999999996,58.0,33.22
2417,Akeal Hosein,True,0.6773866261480599,finishing allrounder,236.0,,116.25615763546799,62.0,7.285094066570188,1.8585800742429452,1.7000000000000024,2.9999999999999996,64.0,32.59
24177,V Manga Satya Sumanth,False,0.4502050857148565,top/middle,44.0,,102.32558139534883,,,102.32558139534883,,,1.0,40.65
24178,Sowrrow Singh,False,0.4492647475996997,finishing allrounder,10.0,,111.11111111111111,6.0,7.912087912087912,111.11111111111111,,,4.0,
2418,Justin Greaves,False,0.38598996365473803,top/middle,6.0,,120.0,,,120.0,,,1.0,31.75
24180,A Angappan,False,0.42379301015871707,opener,31.0,,134.7826086956522,,,134.7826086956522,,,2.0,
2420,Ronsford Beaton,False,0.38834697119954625,finishing allrounder,10.0,,71.42857142857143,1.0,9.0,71.42857142857143,,,2.0,33.19
24204,Sabari Rajasekar,False,0.4381556215770202,finisher,8.0,,133.33333333333334,,,133.33333333333334,,,3.0,
24235,Deepak Shetty,True,0.5397440311347385,finishing allrounder,2.0,,66.66666666666667,11.0,9.591549295774648,66.66666666666667,,0.4999999999999999,9.0,34.25
24245,Shoaib Khan,False,0.4534288364156493,finisher,9.0,,69.23076923076923,0.0,8.333333333333334,69.23076923076923,,,1.0,32.97
24247,Unnimon Sabu,False,0.4526320828611308,top/middle,15.0,,60.0,0.0,14.0,60.0,,,4.0,28.03
24253,Ajith V,False,0.4892707155087661,finishing allrounder,5.0,,71.42857142857143,20.0,6.501070663811563,1.0201464803059765,2.9999999999999996,0.4999999999999998,28.0,31.52
24254,Unnikrishnan Manukrishnan,False,0.5400430844314759,finishing allrounder,265.0,,153.17919075144508,27.0,7.496746203904555,4.259418409983076,-6.999999999999998,-3.499999999999998,28.0,27.15
24256,Sanjay Raj,False,0.5016737891366452,top/middle,255.0,,127.5,,,57.21615174974709,206.9999999999999,,15.0,31.29
24259,Neel Sunny,False,0.530515354677049,top/middle,339.0,,127.44360902255639,0.0,13.0,3.1083740042680654,-30.999999999999986,,19.0,27.32
24260,Rahul Sharma I,False,0.5219798368786783,finisher,253.0,,116.05504587155963,0.0,6.6923076923076925,5.214684580101527,5.499999999999994,,31.0,30.16
24263,Abhishek P Nair,False,0.5254253005711458,batting allrounder,330.0,,130.95238095238096,2.0,8.355555555555556,5.666051921713958,11.500000000000004,1.9999999999999996,25.0,25.3
24265,Adithya Mohan,False,0.3789202679022249,finisher,3.0,,75.0,,,75.0,,,1.0,26.0
24266,Arjun K,False,0.5309211099337189,finisher,395.0,,125.0,,,2.6425187231533487,60.999999999999986,,33.0,29.74
24267,Biju Narayanan,False,0.515629625243173,finishing allrounder,59.0,,173.52941176470588,36.0,6.1450777202072535,12.815173083095079,9.999999999999996,-2.5,26.0,30.65
24273,Anaz Nazeer,False,0.46883328209138075,top/middle,93.0,,98.93617021276596,,,3.6034881786353736,18.99999999999999,,12.0,21.79
24278,Renjith Raveendran,False,0.45975467597296943,finishing allrounder,1.0,,10.0,5.0,9.10344827586207,10.0,,,4.0,32.49
24279,Mohmmed Anas EU,False,0.46279222350043325,finisher,78.0,,121.875,0.0,20.0,121.875,,,6.0,26.46
24282,Sachin PS,False,0.4862126150455678,finisher,94.0,,140.29850746268656,,,2.752587250753918,-14.499999999999993,,10.0,27.86
24283,Midhun PK,False,0.451265585645718,finishing allrounder,2.0,,50.0,6.0,6.0588235294117645,50.0,,1.9999999999999996,5.0,31.58
24285,K Rakesh,False,0.3954807161479716,finishing allrounder,65.0,,95.58823529411765,1.0,7.457142857142857,95.58823529411765,,,8.0,42.54
24287,Rahul P,False,0.497788491523611,top/middle,153.0,,161.05263157894737,,,161.05263157894737,,,5.0,33.81
24289,Devaadithyan S R,False,0.3957574851737259,top/middle,8.0,,38.095238095238095,,,38.095238095238095,,,2.0,23.29
24292,Anoop G,False,0.4454419726594459,finishing allrounder,4.0,,66.66666666666667,11.0,8.169014084507042,0.6948239136595661,,-6.999999999999998,12.0,27.22
24297,Balu Babu,False,0.5010081418535426,finishing allrounder,101.0,,88.59649122807018,15.0,7.621621621621622,3.384188523340086,-22.499999999999993,-1.9999999999999996,14.0,31.04
24301,Preetish Pavan,False,0.38340739503401705,top/middle,29.0,,67.44186046511628,0.0,24.0,67.44186046511628,,,6.0,21.77
24302,Appu Prakash,False,0.4475801709261847,opener,130.0,,82.27848101265823,,,0.6954558158626304,-39.999999999999986,,10.0,21.63
24305,Ameersha SN,False,0.42153514370558,opener,138.0,,135.2941176470588,,,21.96871039790597,39.999999999999986,,10.0,24.35
24307,Afrad Nazar,False,0.38749851006126823,finishing allrounder,3.0,,75.0,1.0,7.3,75.0,,,3.0,27.12
24310,Liston Augustine,False,0.4361898827674212,top/middle,39.0,,105.4054054054054,,,0.6979949602093525,,,3.0,27.83
24311,Sooraj CS,False,0.44998941855610125,finishing allrounder,3.0,,60.0,0.0,7.6,60.0,,,2.0,30.73
24313,Govind Pai,False,0.5043857736998806,top/middle,461.0,,115.82914572864321,,,25.391455053665386,22.49999999999998,,23.0,21.21
24316,Sanjeev Satheesan,False,0.4788459144440374,finisher,248.0,,151.21951219512195,,,37.348998750903824,85.49999999999999,,15.0,23.14
24320,Mohammed T,False,0.4684998246861114,top/middle,351.0,,132.95454545454547,,,5.387078432965733,46.999999999999986,,20.0,35.46
24321,Muhammed Ashiq,False,0.48430370833846853,finisher,103.0,,114.44444444444444,0.0,24.0,114.44444444444444,,,5.0,28.44
24323,Sivaraj S,False,0.5019313203166569,finishing allrounder,15.0,,75.0,15.0,6.4125,2.016834263669875,-0.9999999999999998,10.999999999999998,21.0,32.83
24326,Amal G,False,0.5067347495724571,finishing allrounder,126.0,,131.25,22.0,7.414141414141414,4.600491435376688,-19.999999999999993,8.999999999999998,22.0,29.24
24327,Rohan Nair,False,0.49427542534491636,top/middle,294.0,,139.33649289099526,,,1.980142508449973,153.99999999999994,,9.0,22.88
24328,Anuraj J S,False,0.4049893316937996,finishing allrounder,0.0,,0.0,10.0,7.6,0.0,,-5.999999999999999,8.0,22.95
24336,Omar Abubacker,False,0.4877378748324452,opener,224.0,,103.70370370370371,3.0,8.065573770491802,8.899417613862873,69.99999999999997,,14.0,23.21
24339,Sreeharsh V Nair,False,0.43813804425653374,top/middle,26.0,,59.09090909090909,,,59.09090909090909,17.999999999999993,,5.0,23.99
24344,Saly V Samson,False,0.4706024016035033,finishing allrounder,215.0,,127.2189349112426,5.0,6.915254237288136,8.445499448409564,86.99999999999997,4.999999999999998,18.0,32.9
24345,Mohammed Ishaaq,False,0.4323633465747492,finishing allrounder,1.0,,20.0,18.0,6.6765578635014835,20.0,,-13.999999999999996,21.0,25.87
24347,Mashood P P,False,0.44215310295982624,finisher,29.0,,100.0,,,100.0,-10.999999999999998,,7.0,25.12
2435,Malinda Pushpakumara,False,0.4666118257587506,finishing allrounder,6.0,,60.0,4.0,7.3,60.0,,,3.0,38.68
24351,Yadhu Krishnan C,False,0.4411416833300425,finishing allrounder,4.0,,30.76923076923077,0.0,8.5,30.76923076923077,,,1.0,26.06
24354,Bovas M Justin,False,0.4650071127106748,finishing allrounder,14.0,,66.66666666666667,3.0,6.2,66.66666666666667,,,4.0,27.68
24355,Aditya Vinod,False,0.41283108476816466,finishing allrounder,6.0,,120.0,11.0,6.951219512195122,120.0,,6.999999999999998,8.0,
24358,Jerin PS,False,0.5030451932582365,finishing allrounder,70.0,,129.62962962962962,37.0,6.834782608695652,2.354895423323165,-11.999999999999998,6.499999999999998,30.0,23.88
2436,Dasun Shanaka,True,0.6917286289980195,finishing allrounder,1009.0,,127.88339670468947,32.0,7.809917355371901,1.7761539329467355,-24.599999999999998,1.2999999999999998,57.0,34.21
24372,Muzahir Raza,True,0.47636496345521273,finishing allrounder,46.0,,164.28571428571428,5.0,7.875,0.7012855370614547,45.999999999999986,0.9999999999999998,6.0,23.56
2439,Akila Dananjaya,True,0.5549783672853517,finishing allrounder,7.0,,87.5,4.0,8.097902097902098,0.9055717424953573,0.33333333333333326,0.0,7.0,32.15
2442,Lahiru Madushanka,False,0.4429782867205336,finisher,1.0,,33.333333333333336,,,33.333333333333336,,,1.0,33.2
2443,Dilshan Munaweera,False,0.47028485359733574,opener,51.0,,87.93103448275862,0.0,10.105263157894736,6.9965982953024115,,,3.0,36.59
24475,Rehan Ahmed,False,0.49170914812298655,finishing allrounder,38.0,,126.66666666666667,14.0,9.67741935483871,1.0375270424533964,-27.999999999999993,-5.999999999999999,10.0,21.29
24555,Vijayaraj B,False,0.3784977359030215,top/middle,9.0,,64.28571428571429,,,64.28571428571429,,,2.0,25.65
24556,Dhwaj Raichura,False,0.473648740180555,finisher,49.0,,140.0,,,140.0,,,4.0,32.1
24559,Rohit Kumar,False,0.4046576435168672,finishing allrounder,1.0,,50.0,1.0,9.136363636363637,50.0,,,3.0,
24570,Vaibhav Yadav,False,0.4167213151696217,finishing allrounder,1.0,,50.0,19.0,6.4106463878327,50.0,0.9999999999999998,-10.999999999999998,12.0,25.08
24572,Sasank Singh,False,0.41330511919017515,top/middle,145.0,,106.61764705882354,,,106.61764705882354,32.99999999999999,,8.0,
24576,Suprodip Debnath,False,0.37797227164224523,opener,1.0,,20.0,,,20.0,,,1.0,
24578,Avirup Gupta,False,0.38693572362147033,finisher,9.0,,128.57142857142858,,,128.57142857142858,,,3.0,34.17
24580,Sumanta Gupta,False,0.43111671904400906,top/middle,260.0,,127.45098039215686,1.0,6.0,127.45098039215686,-67.99999999999999,,13.0,34.8
24587,Sk Hossain-I,False,0.428265059811119,opener,157.0,,149.52380952380952,,,149.52380952380952,,,4.0,28.21
24590,Ayan Gupta,False,0.43297121530910543,finisher,72.0,,128.57142857142858,1.0,3.0,128.57142857142858,,,4.0,30.68
24598,Arin Roy,False,0.4008515121524375,finisher,5.0,,125.0,,,125.0,,,1.0,
24599,Geet Puri,False,0.44330184386002697,finishing allrounder,27.0,,84.375,22.0,7.330827067669173,84.375,-24.999999999999993,-5.999999999999999,16.0,31.06
2460,Ravikant Singh,False,0.4138447028618296,finisher,1.0,,100.0,0.0,7.894736842105263,100.0,,,2.0,31.69
24603,Kaushik Maity,False,0.47801291732519574,finishing allrounder,71.0,,94.66666666666667,12.0,6.949253731343283,8.934379287130998,-6.0,2.9999999999999996,17.0,26.12
24605,Akash Ghatak,False,0.4006570403311099,finishing allrounder,18.0,,150.0,7.0,8.756756756756756,150.0,,,6.0,29.12
24606,Ronit Ghosh,False,0.4353401370002383,finisher,196.0,,163.33333333333334,3.0,3.4285714285714284,163.33333333333334,39.999999999999986,,13.0,27.25
