player_id,career_matches_played,career_batting_runs,career_batting_innings,career_bat_sr,career_bat_avg,career_bowling_wickets,career_bowling_innings,career_bow_econ,career_bow_sr,m12_matches_played,m12_batting_runs,m12_batting_innings,m12_bat_sr,m24_matches_played,m24_batting_runs,m24_batting_innings,m24_bat_sr
24938,8,14,7,41.17647059,,2,7,5.277777777777778,54,7,11,6,42.30769230769231,,,,
24940,11,47,8,138.23529411764707,,13,9,6.174418604651163,13.23076923076923,7,3,4,37.5,7,3,4,37.5
24941,9,222,8,173.4375,,,,,,4,124,4,165.33333333333334,4,124,4,165.33333333333334
24943,10,99,9,137.5,,16,10,7.101449275362318,12.9375,7,96,6,160,,,,
24945,1,0,1,0,,0,1,8.571428571428571,,1,0,1,0,,,,
24947,25,1,2,14.285714285714286,,37,24,5.609756097560975,13.297297297297296,18,1,2,14.285714285714286,6,1,1,100
24948,15,162,12,131.70731707317074,,8,10,6.4945054945054945,22.75,15,162,12,131.70731707317074,4,55,4,98.21428571428571
24949,8,95,7,141.7910447761194,,7,8,8.029411764705882,19.428571428571427,4,64,3,156.09756097560975,4,64,3,156.09756097560975
250,27,618,27,118.61804222648752,,,,,,27,618,27,118.61804222648752,27,618,27,118.61804222648752
25027,11,31,5,64.58333333333333,,12,11,6.731092437,19.833333333333332,5,26,3,57.77777777777778,5,26,3,57.77777777777778
25030,12,9,3,81.81818181818181,,11,12,7.012345679012346,22.09090909090909,12,9,3,81.81818181818181,6,8,2,80
25048,37,28,7,155.55555555555554,,48,37,8.101960784313725,15.9375,36,28,7,155.55555555555554,35,28,7,155.55555555555554
25108,8,43,8,113.15789473684211,,,,,,2,8,2,200,,,,
25128,6,18,3,105.88235294117646,,7,7,8.271428571428572,20,4,15,2,150,,,,
25132,6,6,1,100,,8,6,8.535211267605634,17.75,,,,,,,,
25133,6,62,5,105.08474576271186,,3,3,6.4186046511627906,14.333333333333334,,,,,,,,
25136,7,178,6,167.9245283018868,,0,2,10,,,,,,,,,
25138,13,76,5,110.14492753623189,,11,12,7.7101449275362315,18.818181818181817,5,1,2,16.666666666666668,5,1,2,16.666666666666668
25139,27,565,24,152.7027027027027,,,,,,12,255,11,144.88636363636363,8,222,8,143.2258064516129
25148,5,45,4,104.65116279069767,,0,1,6,,,,,,,,,
25150,5,5,3,71.42857142857143,,1,3,7.161290322580645,31,,,,,,,,
25151,7,184,6,132.37410071942446,,4,5,6,18,,,,,,,,
25152,5,4,3,40,,3,4,5.1940298507462686,22.333333333333332,,,,,,,,
25155,3,10,2,90.90909091,,,,,,,,,,,,,
25156,7,113,7,144.87179487179486,,,,,,,,,,,,,
25160,5,28,3,87.5,,0,1,10,,,,,,,,,
25162,7,23,4,115,,6,7,6.605504587155964,18.166666666666668,,,,,,,,
25170,6,110,6,161.76470588235293,,2,5,7.514563106796117,51.5,,,,,,,,
25172,7,90,6,104.65116279069767,,0,1,14,,2,1,1,50,2,1,1,50
25173,6,107,6,113.82978723404256,,2,5,7.972602739726027,36.5,,,,,,,,
25181,2,13,2,65,,,,,,2,13,2,65,2,13,2,65
25182,3,16,1,61.53846153846154,,3,3,7,18,,,,,,,,
25184,3,0,1,0,,2,3,8.105263157894736,28.5,,,,,,,,
25187,7,4,2,57.142857142857146,,13,7,9.695121951219512,12.615384615384615,,,,,,,,
25213,24,722,26,155.93952483801297,,1,1,16,3,12,235,12,128.4153005464481,9,166,9,134.95934959349594
25216,6,34,6,94.44444444444444,,5,6,9.947368421052632,22.8,4,20,4,90.90909091,,,,
2523,16,221,16,87.6984127,,,,,,16,221,16,87.6984127,10,137,10,85.09316770186335
25231,9,15,5,53.57142857142857,,3,9,8.088607595,52.666666666666664,3,2,1,66.66666666666667,,,,
2526,53,103,24,88.79310344827586,,49,49,7.897897897897898,20.387755102040817,42,83,21,86.45833333333333,26,50,11,108.69565217391305
2531,3,10,1,66.66666666666667,,0,1,7,,3,10,1,66.66666666666667,3,10,1,66.66666666666667
2533,24,373,22,122.69736842105263,,,,,,24,373,22,122.69736842105263,12,167,11,122.79411764705883
2534,1,3,1,50,,,,,,1,3,1,50,,,,
25341,5,20,4,58.82352941,,2,4,6.657534246575342,36.5,3,15,2,68.18181818181819,,,,
25353,1,20,1,105.26315789473684,,,,,,1,20,1,105.26315789473684,,,,
25534,8,157,8,121.70542635658914,,,,,,8,157,8,121.70542635658914,8,157,8,121.70542635658914
2558,9,141,9,106.81818181818181,,,,,,9,141,9,106.81818181818181,,,,
2561,12,53,8,69.73684210526316,,8,7,9.6,9.375,7,42,5,75,,,,
2563,9,25,7,75.75757575757575,,6,8,8,24.5,9,25,7,75.75757575757575,3,2,2,100
2564,14,223,11,92.53112033,,,,,,8,173,6,93.51351351351352,,,,
25662,5,23,5,82.14285714285714,,1,3,8.307692307692308,26,4,9,4,64.28571428571429,,,,
25663,12,177,12,152.58620689655172,,,,,,6,87,6,129.8507462686567,,,,
25664,8,4,4,40,,9,8,9,17.11111111111111,5,1,3,33.333333333333336,,,,
25665,5,0,2,0,,4,5,7.147826086956521,28.75,5,0,2,0,,,,
25666,13,90,6,100,,13,12,5.558139534883721,19.846153846153847,7,35,3,134.6153846153846,,,,
25669,48,1865,49,173.97388059701493,,0,4,9.454545454545455,,15,796,15,186.8544600938967,5,188,5,164.91228070175438
25670,1,6,1,54.54545454545455,,,,,,1,6,1,54.54545454545455,1,6,1,54.54545454545455
25671,14,280,13,145.83333333333334,,0,1,10,,6,115,6,136.9047619047619,4,92,4,133.33333333333334
25672,1,4,1,50,,1,1,11.1,20,,,,,,,,
25676,33,475,27,110.72261072261072,,26,28,6.824242424242424,19.03846153846154,21,324,17,107.64119601328903,5,81,4,124.61538461538461
25678,3,90,3,116.88311688311688,,,,,,3,90,3,116.88311688311688,3,90,3,116.88311688311688
25679,28,673,27,147.58771929824562,,,,,,22,482,21,142.18289085545723,10,140,9,141.41414141414143
25680,40,823,37,144.13309982486865,,,,,,27,567,25,144.27480916030535,17,320,17,139.1304347826087
25683,8,55,6,148.64864864864865,,8,8,8.089887640449438,22.25,5,18,3,163.63636363636363,4,18,2,180
25686,1,3,1,50,,1,1,8.5,12,1,3,1,50,1,3,1,50
25687,11,326,11,126.84824902723736,,,,,,8,205,8,113.25966850828729,7,195,7,112.71676300578035
25689,4,19,3,76,,2,4,11.617021276595745,23.5,3,10,2,83.33333333333333,3,10,2,83.33333333333333
25692,20,98,13,98.98989898989899,,19,18,8.693548387096774,19.57894736842105,17,58,10,96.66666666666667,11,16,4,69.56521739130434
25694,3,52,3,108.33333333333333,,,,,,3,52,3,108.33333333333333,3,52,3,108.33333333333333
25695,15,73,7,119.67213114754098,,7,14,9.297520661157025,34.57142857142857,7,61,3,122,7,61,3,122
25696,10,12,5,100,,15,10,6.941704035874439,14.866666666666667,7,1,2,33.333333333333336,7,1,2,33.333333333333336
25697,10,284,10,121.88841201716738,,,,,,10,284,10,121.88841201716738,10,284,10,121.88841201716738
25700,6,16,3,80,,4,5,8.113636363636363,22,6,16,3,80,6,16,3,80
25704,15,21,8,84,,12,15,7.7215189873417724,19.75,4,6,3,100,4,6,3,100
25705,6,60,4,73.17073170731707,,,,,,,,,,,,,
25706,20,21,6,105,,31,21,7.678958785249458,14.870967741935484,9,15,4,100,4,3,2,42.857142857142854
25708,4,13,2,144.44444444444446,,8,4,5.931818181818182,11,4,13,2,144.44444444444446,4,13,2,144.44444444444446
25710,10,123,9,101.65289256198348,,11,9,7.282442748091603,11.909090909090908,,,,,,,,
25712,39,188,24,108.04597701149426,,51,39,6.996515679442509,16.88235294117647,28,169,17,113.42281879194631,16,85,8,116.43835616438356
25715,3,36,2,120,,,,,,3,36,2,120,3,36,2,120
2573,42,986,41,148.94259818731118,,,,,,39,938,38,149.36305732484075,21,553,20,150.68119891008175
25780,5,0,1,0,,2,5,8.523364485981308,53.5,5,0,1,0,5,0,1,0
25843,30,764,30,139.9267399267399,,,,,,18,387,17,125.64935064935065,17,367,16,123.98648648648648
25844,8,0,1,0,,9,8,6.917197452229299,17.444444444444443,8,0,1,0,8,0,1,0
25845,12,176,11,113.54838709677419,,,,,,8,115,7,111.6504854368932,8,115,7,111.6504854368932
26075,8,111,6,94.06779661,,,,,,,,,,,,,
26076,5,80,4,108.10810810810811,,,,,,,,,,,,,
2611,19,460,19,118.25192802056556,,,,,,11,352,11,129.88929889298893,,,,
26157,6,8,4,44.44444444444444,,1,6,7.880597014925373,67,,,,,,,,
26159,3,10,2,166.66666666666666,,1,2,8,18,3,10,2,166.66666666666666,,,,
26161,7,126,5,144.82758620689654,,9,7,6.222222222222222,15,,,,,,,,
26162,1,2,1,28.571428571428573,,1,1,7.68,25,,,,,,,,
26165,10,221,10,106.76328502415458,,12,9,4.972222222222222,18,,,,,,,,
26169,8,104,6,160,,9,8,5.640718562874252,18.555555555555557,,,,,,,,
2633,85,664,60,131.22529644268775,,112,84,8.058371735791091,17.4375,67,441,44,123.18435754189944,57,333,36,114.04109589041096
2636,53,32,17,62.745098039215684,,68,53,8.07,17.647058823529413,40,31,13,68.88888888888889,29,21,9,56.75675675675676
2639,97,1760,85,146.05809128630705,,42,56,8.874015748031496,18.142857142857142,75,1507,69,144.21052631578948,53,969,47,145.4954954954955
26459,21,213,15,85.88709677419355,,,,,,19,177,13,84.28571428571429,7,20,2,100
26468,3,2,2,50,,0,2,11.076923076923077,,3,2,2,50,3,2,2,50
26497,6,5,4,38.46153846153846,,5,6,8.035714285714286,22.4,6,5,4,38.46153846153846,,,,
26498,7,72,3,124.13793103448276,,2,4,10,18,5,24,2,96,,,,
2650,6,57,5,101.78571428571429,,4,5,8.740740741,20.25,6,57,5,101.78571428571429,3,46,2,106.97674418604652
26514,4,23,1,121.05263157894737,,1,4,7.747572815533981,103,4,23,1,121.05263157894737,,,,
26519,6,95,6,85.58558558558559,,,,,,3,28,3,62.22222222222222,3,28,3,62.22222222222222
26530,3,4,1,28.571428571428573,,7,3,4.909090909090909,11,,,,,,,,
2654,1,9,1,60,,0,1,5,,1,9,1,60,1,9,1,60
26543,19,308,18,103.70370370370371,,11,12,4.981132075471698,14.454545454545455,10,114,9,85.71428571428571,,,,
26557,4,40,4,97.56097561,,,,,,4,40,4,97.56097561,,,,
2657,3,22,3,122.22222222222223,,4,3,6.885245901639344,15.25,,,,,,,,
2661,8,150,7,95.54140127388536,,,,,,8,150,7,95.54140127388536,8,150,7,95.54140127388536
26646,6,108,6,93.91304347826087,,,,,,3,70,3,98.59154929577464,,,,
26663,12,27,6,103.84615384615384,,14,13,9.428571428571429,20,5,4,2,50,,,,
2667,1,0,1,0,,,,,,1,0,1,0,,,,
26692,5,45,5,97.82608695652173,,,,,,5,45,5,97.82608695652173,1,31,1,106.89655172413794
26694,20,410,18,131.4102564102564,,,,,,8,152,7,134.5132743362832,2,25,1,131.57894736842104
26695,15,174,11,168.93203883495147,,9,12,7.476923076923077,21.666666666666668,8,80,4,177.77777777777777,2,,,
26702,9,98,9,76.5625,,2,4,8.4,30,6,62,6,75.60975609756098,5,60,5,75.94936709
26703,3,7,3,53.84615384615385,,1,3,7.578947368421052,57,3,7,3,53.84615384615385,3,7,3,53.84615384615385
26704,6,24,5,104.34782608695652,,,,,,4,20,4,133.33333333333334,3,20,3,142.85714285714286
26707,3,2,3,15.384615384615385,,4,3,7.666666666666667,13.5,3,2,3,15.384615384615385,3,2,3,15.384615384615385
26708,5,100,6,129.87012987012986,,2,3,9.076923076923077,19.5,1,1,1,50,1,1,1,50
2671,90,2320,90,123.93162393162393,,,,,,60,1575,60,123.046875,42,1082,42,121.98421645997745
26713,1,9,1,37.5,,,,,,1,9,1,37.5,1,9,1,37.5
26714,9,43,4,97.72727272727273,,1,1,0.75,8,,,,,,,,
26716,9,205,7,119.18604651162791,,2,3,10.046511627906977,21.5,2,12,1,48,,,,
26717,9,3,4,30,,6,8,9.246575342465754,24.333333333333332,6,1,2,14.285714285714286,4,0,1,0
26722,10,23,4,121.05263157894737,,12,10,5.4495412844036695,18.166666666666668,,,,,,,,
26734,3,5,3,83.33333333333333,,0,1,11,,2,5,2,100,2,5,2,100
26735,2,0,1,0,,0,1,6.5,,2,0,1,0,2,0,1,0
2680,73,936,65,118.33122629582806,,,,,,53,656,48,115.08771929824562,39,405,34,109.7560975609756
2681,66,218,29,117.20430107526882,,98,66,7.3090909090909095,15.714285714285714,40,158,20,116.17647058823529,25,52,11,104
26819,9,119,8,98.34710743801652,,0,1,2,,4,49,3,108.88888888888889,4,49,3,108.88888888888889
26830,9,162,7,136.1344537815126,,5,6,6.4,12,9,162,7,136.1344537815126,5,133,5,129.1262136
26831,29,800,28,148.9757914,,3,2,10.8,6.666666666666667,19,489,18,141.7391304347826,9,288,9,167.4418604651163
26832,36,484,31,109.50226244343891,,4,10,9,32.5,26,314,22,110.56338028169014,16,103,13,81.74603174603175
26833,1,17,1,106.25,,,,,,1,17,1,106.25,1,17,1,106.25
26834,20,245,18,125,,14,13,7.226277372262774,19.571428571428573,4,12,3,80,4,12,3,80
26835,28,303,20,102.71186440677967,,2,7,7.785714285714286,42,20,286,17,103.24909747292419,8,109,8,100
26836,30,299,21,115,,26,29,6.718110236220473,24.423076923076923,17,123,11,117.14285714285714,6,10,4,52.63157894736842
26837,9,6,2,66.66666666666667,,15,9,8.890243902439025,10.933333333333334,3,,,,3,,,
26839,3,36,3,120,,,,,,3,36,3,120,,,,
2684,8,52,5,86.66666666666667,,,,,,8,52,5,86.66666666666667,8,52,5,86.66666666666667
26843,5,259,6,167.09677419354838,,7,4,4.333333333333333,10.285714285714286,,,,,,,,
26848,5,64,3,112.28070175438596,,,,,,,,,,,,,
26854,15,156,12,105.4054054054054,,12,13,6.55,20,4,48,4,87.27272727272727,,,,
2687,39,564,34,115.57377049180327,,32,37,6.767045454545454,22,23,244,18,117.3076923076923,7,26,4,100
26882,16,155,10,142.2018348623853,,0,6,10.578947368421053,,16,155,10,142.2018348623853,11,122,8,162.66666666666666
26885,34,1,2,10,,50,34,7.262711864406779,14.16,21,1,2,10,11,1,1,12.5
26890,29,0,1,0,,21,29,6.796261682,25.476190476190474,19,0,1,0,9,,,
26891,5,14,3,53.84615384615385,,,,,,5,14,3,53.84615384615385,4,13,2,56.52173913043478
26894,1,3,1,60,,0,1,13.384615384615385,,1,3,1,60,1,3,1,60
26898,3,24,2,92.30769231,,1,2,11.4,20,,,,,,,,
26899,10,2,1,100,,3,10,9.027027027027026,74,6,,,,6,,,
26901,3,1,3,14.285714285714286,,,,,,,,,,,,,
26902,3,45,3,86.53846153846153,,,,,,3,45,3,86.53846153846153,,,,
26906,38,785,34,129.32454695222404,,,,,,14,237,11,126.7379679144385,4,74,4,94.87179487179488
26908,30,704,26,117.72575250836121,,,,,,19,297,15,112.92775665399239,9,177,7,123.77622377622377
26909,36,1215,36,133.5164835164835,,,,,,23,603,22,122.81059063136456,18,510,17,125.61576354679804
26910,15,308,13,121.25984251968504,,3,2,6,10.333333333333334,7,150,7,108.69565217391305,7,150,7,108.69565217391305
26911,16,791,16,143.8181818181818,,,,,,12,609,12,145.6937799043062,,,,
26913,29,813,28,127.2300469483568,,0,5,10.428571428571429,,12,404,12,122.05438066465257,5,103,5,100.98039215686275
26988,2,25,2,178.57142857142858,,6,2,6.857142857142857,8.166666666666666,,,,,,,,
27,33,632,33,114.28571428571429,,3,8,5.670329670329671,30.333333333333332,33,632,33,114.28571428571429,33,632,33,114.28571428571429
27004,2,1,2,20,,2,2,8.930232558139535,21.5,,,,,,,,
27059,6,73,6,115.87301587301587,,1,1,9,6,3,21,3,105,,,,
27069,4,13,2,81.25,,2,4,9,37,4,13,2,81.25,,,,
27071,3,23,3,92,,,,,,,,,,,,,
27137,9,220,9,132.53012048192772,,,,,,3,43,3,110.25641025641026,,,,
27196,9,13,4,65,,12,10,5.916666666666667,18,,,,,,,,
27259,16,222,17,110.44776119402985,,7,11,7.9655172413793105,24.857142857142858,2,15,2,78.94736842105263,,,,
27279,10,2,3,28.571428571428573,,6,6,6.8076923076923075,17.333333333333332,,,,,,,,
27283,10,3,1,75,,10,10,8.520710059171599,16.9,,,,,,,,
27285,3,2,2,22.22222222222222,,,,,,,,,,,,,
27286,5,6,3,100,,,,,,,,,,,,,
27287,10,32,6,133.33333333333334,,0,1,6,,,,,,,,,
27293,15,23,4,135.2941176470588,,16,14,8.970297029702971,12.625,2,,,,,,,
27296,6,65,4,122.64150943396227,,2,2,8.666666666666666,18,,,,,,,,
27301,9,1,1,33.333333333333336,,1,5,8.384615384615385,78,,,,,,,,
27302,11,121,8,123.46938775510205,,,,,,,,,,,,,
27304,9,143,9,128.82882882882882,,,,,,,,,,,,,
27306,7,6,2,54.54545454545455,,,,,,,,,,,,,
27310,1,13,1,216.66666666666666,,1,1,13.333333333333334,18,,,,,,,,
27311,10,21,3,95.45454545454545,,9,7,8.193548387096774,10.333333333333334,,,,,,,,
27318,4,45,2,115.38461538461539,,,,,,,,,,,,,
27326,11,5,2,166.66666666666666,,19,11,7.824324324324325,7.7894736842105265,,,,,,,,
27327,6,134,5,101.51515151515152,,1,3,6.529411764705882,34,,,,,,,,
27328,8,121,6,153.16455696202533,,,,,,,,,,,,,
27342,6,100,6,175.43859649122808,,,,,,,,,,,,,
27343,5,13,5,81.25,,,,,,,,,,,,,
27345,11,77,6,110,,4,5,7.457142857142857,17.5,,,,,,,,
27349,7,64,4,100,,,,,,,,,,,,,
27364,2,2,2,22.22222222222222,,3,2,5.419354838709677,10.333333333333334,,,,,,,,
27373,5,10,3,32.25806451612903,,7,4,5.928571428571429,12,3,10,2,37.03703703703704,,,,
27380,5,26,5,108.33333333333333,,0,2,12.48,,,,,,,,,
27391,2,15,2,83.33333333333333,,1,1,2.5714285714285716,14,2,15,2,83.33333333333333,,,,
274,7,237,7,144.5121951219512,,,,,,7,237,7,144.5121951219512,7,237,7,144.5121951219512
27452,11,19,3,118.75,,3,5,6.989010989010989,30.333333333333332,,,,,,,,
27453,7,7,2,53.84615384615385,,2,2,14.470588235294118,8.5,,,,,,,,
27464,2,9,2,180,,2,2,9.285714285714286,21,,,,,,,,
27465,2,24,2,88.88888888888889,,1,1,7.75,24,2,24,2,88.88888888888889,,,,
27466,4,23,4,60.526315789473685,,1,4,6.257142857142857,70,1,1,1,16.666666666666668,,,,
27469,2,9,2,50,,,,,,2,9,2,50,,,,
27478,11,18,5,100,,,,,,,,,,,,,
27487,21,30,6,115.38461538461539,,16,17,7.447368421052632,14.25,7,,,,5,,,
27490,7,125,7,135.8695652173913,,,,,,,,,,,,,
2750,11,91,11,95.78947368421052,,,,,,8,57,8,87.69230769,8,57,8,87.69230769
27504,7,13,4,130,,19,7,6.180722891566265,8.736842105263158,7,13,4,130,,,,
27516,4,6,1,75,,7,4,6.3125,13.714285714285714,4,6,1,75,4,6,1,75
27517,9,106,8,110.41666666666667,,,,,,4,63,4,121.15384615384616,,,,
2755,16,368,15,123.9057239057239,,3,7,6.770642201834862,36.333333333333336,9,126,8,114.54545454545455,9,126,8,114.54545454545455
2756,65,1274,56,143.30708661417322,,20,17,9.109311740890687,12.35,39,693,33,140.56795131845843,19,263,13,132.82828282828282
2758,9,343,8,129.92424242424244,,0,1,18,,2,21,1,131.25,2,21,1,131.25
2767,17,161,12,146.36363636363637,,14,16,8.514851485148515,21.642857142857142,9,63,5,161.53846153846155,,,,
2772,10,131,8,154.11764705882354,,7,6,7.632,17.857142857142858,8,97,6,156.4516129032258,4,77,4,163.82978723404256
278,39,50,17,89.28571428571429,,60,38,7.733041575492341,15.233333333333333,39,50,17,89.28571428571429,30,27,13,79.41176470588235
2780,7,115,7,108.49056603773585,,,,,,7,115,7,108.49056603773585,7,115,7,108.49056603773585
2781,29,772,29,130.18549747048903,,3,4,7.392857142857143,18.666666666666668,27,730,27,131.76895306859205,22,617,22,130.99787685774947
2790,38,487,30,146.24624624624624,,31,32,7.924324324324324,17.903225806451612,25,315,19,150.7177033492823,15,116,10,123.40425531914893
27953,18,340,18,128.78787878787878,,2,2,3.8181818181818183,11,7,159,7,119.54887218045113,7,159,7,119.54887218045113
27956,44,67,12,126.41509433962264,,57,42,8.431654676258994,14.631578947368421,28,54,8,117.3913043478261,12,25,4,131.57894736842104
27957,15,11,1,122.22222222222223,,23,15,7.738515901060071,12.304347826086957,5,,,,5,,,
27958,20,474,20,133.89830508474577,,,,,,3,155,3,178.16091954022988,3,155,3,178.16091954022988
27959,38,447,23,122.46575342465754,,22,35,7.5,29.272727272727273,27,309,17,110.75268817204301,18,200,8,117.6470588235294
27960,14,1,1,100,,19,13,7.166666666666667,15.157894736842104,12,1,1,100,5,,,
27961,19,235,16,129.12087912087912,,2,11,9.953488372093023,64.5,10,46,7,67.64705882,5,1,2,33.333333333333336
27962,20,446,21,135.56231003039514,,0,1,11,,13,223,13,129.65116279069767,8,150,8,129.31034482758622
27964,19,34,11,85,,20,19,8.279635258358663,16.45,11,20,6,74.07407407407408,5,16,3,76.19047619047619
27968,2,25,2,86.20689655172414,,,,,,2,25,2,86.20689655172414,2,25,2,86.20689655172414
27969,7,27,3,150,,3,7,9.473684210526315,50.666666666666664,1,11,1,183.33333333333334,,,,
27970,24,92,14,148.38709677419354,,32,24,8.139534884,16.125,24,92,14,148.38709677419354,12,39,7,144.44444444444446
27971,29,435,21,138.53503184713375,,35,29,6.949494949,16.97142857142857,23,329,16,133.19838056680163,13,238,10,139.1812865497076
27972,13,9,1,69.23076923076923,,21,13,7.560975609756097,11.714285714285714,4,,,,4,,,
27973,6,144,6,102.12765957446808,,,,,,3,79,3,112.85714285714286,3,79,3,112.85714285714286
27976,15,154,12,122.22222222222223,,13,10,7.113772455,12.846153846153847,9,116,8,122.10526315789474,5,72,4,153.19148936170214
27980,4,16,4,55.172413793103445,,,,,,2,6,2,46.15384615384615,,,,
27981,4,9,2,100,,2,4,12,37,4,9,2,100,,,,
28,40,6,4,46.15384615384615,,43,41,7.606879606879607,18.930232558139537,29,2,3,22.22222222222222,20,1,1,100
2800,39,968,38,115.65113500597371,,13,14,7.206030150753769,15.307692307692308,33,830,32,111.26005361930295,24,672,24,112.37458193979933
28018,3,0,1,0,,3,3,8.024096385542169,27.666666666666668,,,,,,,,
28019,11,11,2,137.5,,11,10,6.634615384615385,18.90909090909091,,,,,,,,
28020,3,35,3,116.66666666666667,,,,,,1,7,1,63.63636363636363,1,7,1,63.63636363636363
28021,7,11,2,55,,8,6,7.608695652173913,17.25,1,,,,1,,,
28183,19,109,11,137.9746835443038,,11,17,8.112359550561798,24.272727272727273,12,95,8,143.93939393939394,,,,
2823,35,625,32,168.01075268817203,,26,31,7.403389830508474,22.692307692307693,26,505,24,179.07801418439718,16,277,15,176.43312101910828
28280,3,45,2,125,,,,,,3,45,2,125,3,45,2,125
28353,7,54,6,83.07692307692308,,,,,,3,9,2,75,1,,,
28354,20,305,17,94.13580247,,16,12,5.2405063291139244,14.8125,18,296,16,94.26751592356688,7,82,6,92.13483146067416
28355,9,46,9,97.87234042553192,,,,,,9,46,9,97.87234042553192,4,6,4,40
28358,7,49,4,104.25531914893617,,,,,,7,49,4,104.25531914893617,7,49,4,104.25531914893617
28359,12,211,11,88.65546218487395,,,,,,8,135,8,83.85093167701864,,,,
28363,11,81,10,75.70093457943925,,0,1,6,,11,81,10,75.70093457943925,7,67,6,76.13636363636364
28368,3,43,3,110.25641025641026,,5,3,4.188679245283019,10.6,3,43,3,110.25641025641026,3,43,3,110.25641025641026
28374,3,0,3,0,,,,,,3,0,3,0,3,0,3,0
28393,11,133,9,103.90625,,7,8,5.718120805369128,21.285714285714285,11,133,9,103.90625,4,84,4,96.55172413793103
28394,3,34,3,94.44444444444444,,6,3,6.473684210526316,12.666666666666666,3,34,3,94.44444444444444,3,34,3,94.44444444444444
28396,8,76,4,102.70270270270271,,2,5,7.9772727272727275,44,6,46,3,93.87755102040816,6,46,3,93.87755102040816
28401,12,36,5,48,,21,12,4.622568093385214,12.238095238095237,12,36,5,48,3,10,2,45.45454545454545
28402,2,14,2,50,,0,1,4,,,,,,,,,
28406,3,18,2,120,,,,,,3,18,2,120,3,18,2,120
28408,3,16,3,53.333333333333336,,,,,,3,16,3,53.333333333333336,3,16,3,53.333333333333336
28410,5,106,5,117.77777777777777,,9,5,4.090909090909091,12.222222222222221,5,106,5,117.77777777777777,5,106,5,117.77777777777777
28411,5,18,5,78.26086956521739,,,,,,5,18,5,78.26086956521739,5,18,5,78.26086956521739
28412,5,237,5,158,,4,4,7.151515151515151,24.75,5,237,5,158,,,,
28413,20,287,19,108.30188679245283,,1,2,6.428571428571429,14,20,287,19,108.30188679245283,5,40,5,97.56097561
28414,10,29,5,85.29411764705883,,15,10,6.101694915254237,11.8,10,29,5,85.29411764705883,5,28,4,84.84848484848484
28417,2,24,2,66.66666666666667,,,,,,2,24,2,66.66666666666667,2,24,2,66.66666666666667
28420,8,128,8,93.43065693430657,,0,1,4,,4,76,4,96.20253164556962,4,76,4,96.20253164556962
28421,5,74,5,100,,3,5,7.521126761,23.666666666666668,5,74,5,100,5,74,5,100
28422,5,15,3,46.875,,5,5,4.561983471,24.2,5,15,3,46.875,5,15,3,46.875
28423,6,32,5,53.333333333333336,,,,,,6,32,5,53.333333333333336,4,32,4,54.23728813559322
28424,1,0,1,0,,,,,,1,0,1,0,1,0,1,0
28426,8,20,6,51.282051282051285,,10,7,4.690140845070423,14.2,8,20,6,51.282051282051285,3,12,3,40
28427,5,34,5,70.83333333333333,,1,1,8.625,16,5,34,5,70.83333333333333,,,,
28428,4,0,2,0,,3,4,7.880597014925373,22.333333333333332,4,0,2,0,4,0,2,0
28430,5,1,2,50,,2,4,7.5,28,5,1,2,50,3,1,1,100
28431,4,6,3,46.15384615384615,,,,,,4,6,3,46.15384615384615,,,,
28433,8,0,1,0,,10,6,5.389830508474576,11.8,8,0,1,0,3,,,
28437,7,2,3,50,,2,3,9.627906976744185,21.5,7,2,3,50,3,,,
28438,3,28,2,215.3846153846154,,,,,,3,28,2,215.3846153846154,,,,
28444,6,13,2,40.625,,2,4,6.821917808219178,36.5,6,13,2,40.625,,,,
28450,17,311,15,92.55952380952381,,15,12,5.977528089887641,17.8,13,252,11,89.04593639575971,,,,
28458,9,111,9,100,,,,,,5,58,5,116,,,,
28460,19,188,17,137.22627737226279,,19,15,4.906882591093117,13,15,130,13,128.7128712871287,,,,
28461,1,15,1,83.33333333333333,,,,,,1,15,1,83.33333333333333,,,,
28464,13,230,13,98.71244635193133,,,,,,11,207,11,99.51923076923077,,,,
28465,9,15,6,60,,12,9,7.984962406015038,11.083333333333334,6,7,3,70,,,,
28466,5,24,4,80,,4,5,9.875,24,5,24,4,80,,,,
2847,72,330,36,138.65546218487395,,82,70,8.708926261319535,18.853658536585368,54,308,29,141.93548387096774,45,287,26,144.2211055276382
28472,2,7,1,70,,0,2,10.25,,1,,,,,,,
28475,4,1,1,100,,2,3,4.588235294117647,25.5,4,1,1,100,4,1,1,100
28476,2,31,2,93.93939393939394,,3,2,7.714285714285714,14,2,31,2,93.93939393939394,2,31,2,93.93939393939394
28477,4,20,4,60.60606060606061,,1,3,9.529411764705882,17,4,20,4,60.60606060606061,4,20,4,60.60606060606061
28478,5,8,4,40,,,,,,5,8,4,40,2,2,2,40
28479,17,262,16,112.44635193133047,,1,3,6.136363636363637,44,17,262,16,112.44635193133047,4,94,4,100
28482,4,33,2,82.5,,,,,,4,33,2,82.5,,,,
28484,2,23,2,63.888888888888886,,,,,,1,23,1,67.64705882,1,23,1,67.64705882
28486,4,10,4,58.82352941,,,,,,4,10,4,58.82352941,3,1,3,16.666666666666668
28488,4,54,4,87.09677419354838,,,,,,4,54,4,87.09677419354838,4,54,4,87.09677419354838
28490,17,324,14,137.87234042553192,,0,1,9,,11,273,9,139.28571428571428,4,32,3,76.19047619047619
