player_id,player_name,career_is_capped,cap_prob_gb,cap_prob_gb_age,career_role_guess,career_batting_runs,career_bat_avg,career_bat_sr,career_bowling_wickets,career_bow_econ,career_matches_played,career_age_years,venue_fit_score,runs_slope,wk_slope
20116,Kaif Ahmed,True,0.9933501237574692,0.9933501237574692,finisher,311.0,,121.96078431372548,,,19.0,28.56,121.96078431372548,16.423076923076927,
20118,Mohit Raut,False,0.016716127109742688,0.016716127109742688,finishing allrounder,226.0,,103.19634703196347,20.0,7.1020408163265305,20.0,27.85,3.629861792490738,25.0,2.9999999999999996
20147,Digvijay Rangi,False,0.0022297450369084307,0.0022297450369084307,finisher,0.0,,0.0,0.0,4.666666666666667,2.0,27.62,0.0,,
20170,Suvankar Bal,False,0.004001374470786301,0.004001374470786301,finisher,103.0,,97.16981132075472,,,8.0,30.06,97.16981132075472,3.3076923076923084,
20171,Erik Roy,False,0.011343719045661007,0.011343719045661007,top/middle,357.0,,124.39024390243902,,,16.0,26.86,11.412377731264746,29.749999999999986,
20228,Saira Patil,True,0.9999977544912907,0.9999977544912907,finishing allrounder,354.0,,139.37007874015748,16.0,6.935064935064935,17.0,29.07,1.4116354382848104,80.39999999999999,3.999999999999999
20229,Mohammad Ali,False,0.001318222722378591,0.0011204893140218022,finishing allrounder,1.0,,100.0,8.0,8.41304347826087,5.0,33.07,100.0,,
20298,Anuj Raj,False,0.0030224449325120958,0.0030224449325120958,finishing allrounder,112.0,,186.66666666666666,24.0,6.6521739130434785,12.0,25.07,186.66666666666666,,2.884615384615385
20299,Suraj Kashyap,False,0.006142179388598022,0.006142179388598022,finishing allrounder,30.0,,90.9090909090909,7.0,7.352941176470588,4.0,22.29,3.602261480017233,6.4999999999999964,0.0
20301,Akash Raj,False,0.0033146134549718554,0.0033146134549718554,top/middle,29.0,,82.85714285714286,0.0,12.0,2.0,20.51,1.3848367389056027,-5.499999999999999,
2031,Sumit Mathur,False,3.170082021511654e-06,3.170082021511654e-06,finisher,152.0,,120.63492063492063,1.0,8.2,12.0,28.01,120.63492063492063,27.999999999999993,
20310,Ahmed Daniyal,True,0.9916307494356018,0.9916307494356018,finishing allrounder,41.0,,178.2608695652174,12.0,4.773480662983426,8.0,28.4,5.349010735647173,,9.999999999999996
20327,Usman Khan,False,0.31436683174685304,0.31436683174685304,top/middle,849.0,,136.2760834670947,,,37.0,30.55,3.3198439906845136,19.0,
2033,Jalaj Saxena,False,0.004242517166447278,0.0029697620165130946,finishing allrounder,304.0,,142.05607476635515,34.0,6.398286937901499,22.0,38.95,3.7652741692170864,54.8846153846154,0.7428571428571428
2037,Aniket Choudhary,True,0.9991263311362293,0.6993884317953605,finishing allrounder,20.0,,117.6470588235294,20.0,6.763636363636364,12.0,35.83,0.9656816416045921,-4.999999999999998,-0.39999999999999974
2054,Jason Behrendorff,True,0.9999917993649,0.6999942595554299,finishing allrounder,13.0,,65.0,29.0,8.33939393939394,22.0,35.6,3.0698397766072465,1.4999999999999998,2.7142857142857144
20693,Kuldip Yadav,True,0.99999891790315,0.99999891790315,finishing allrounder,1.0,,20.0,22.0,8.910569105691057,21.0,29.11,0.697246230432634,0.24999999999999994,2.6857142857142855
20694,Bhagath Varma,True,0.9817319302629339,0.9817319302629339,finisher,1.0,,100.0,1.0,5.5,2.0,27.18,100.0,,
207,Iqbal Abdulla,True,0.9843359490895133,0.6890351643626592,finishing allrounder,6.0,,120.0,2.0,11.833333333333334,3.0,35.98,120.0,,
20702,Tristan Stubbs,True,0.9999999998741367,0.9999999998741367,finisher,1281.0,,152.13776722090262,4.0,12.96,55.0,25.28,2.4954807508917507,148.9,0.19999999999999987
20704,Salman Mirza,False,0.012237519752238893,0.012237519752238893,finishing allrounder,0.0,,0.0,15.0,5.021052631578947,7.0,31.9,0.0,,
20711,Samarpit Joshi,False,0.0006208578168918693,0.0006208578168918693,top/middle,39.0,,139.28571428571428,,,1.0,26.19,139.28571428571428,,
20723,Mohit Avasthi,False,0.010619568246010474,0.009026633009108902,finishing allrounder,14.0,,100.0,29.0,8.523012552301255,21.0,33.02,1.6861839978734483,11.999999999999998,-0.09999999999999988
20730,Yash Kshirsagar,False,3.37439255665272e-06,3.37439255665272e-06,batting allrounder,532.0,,122.29885057471265,9.0,6.315789473684211,30.0,26.95,120.8994708994709,13.999999999999991,1.4999999999999993
20751,Vikas Rawat,True,0.954520263664215,0.8113422241145828,finishing allrounder,2.0,,66.66666666666667,4.0,10.333333333333334,5.0,33.1,66.66666666666667,,
20754,Ankit Manor,False,0.005029754889262992,0.005029754889262992,finishing allrounder,6.0,,60.0,3.0,7.015384615384615,4.0,24.94,60.0,,
20755,Kamal Singh,False,4.4751388214626555e-05,4.4751388214626555e-05,opener,85.0,,111.84210526315789,1.0,8.5,5.0,24.99,111.84210526315789,,
20756,Tanush Gusain,False,2.2830002538094916e-06,2.2830002538094916e-06,opener,176.0,,129.41176470588235,,,5.0,24.8,129.41176470588235,,
20757,Vijay Jethi,False,0.001245453034524166,0.001245453034524166,top/middle,29.0,,103.57142857142857,,,4.0,30.99,103.57142857142857,,
20760,Manan Hingrajia,False,0.000926363880944438,0.000926363880944438,opener,55.0,,75.34246575342466,4.0,7.0,5.0,27.77,75.34246575342466,,
20761,Aishwarya Mourya,False,7.423689996622386e-05,7.423689996622386e-05,finishing allrounder,138.0,,126.60550458715596,20.0,9.295336787564766,17.0,31.76,2.9116200896934474,-9.999999999999996,13.999999999999996
20762,Shivam Sharma,False,0.0021790950536216195,0.0021790950536216195,finishing allrounder,240.0,,131.14754098360655,21.0,7.414990859232176,28.0,30.03,8.393848176127499,-17.499999999999993,0.9999999999999992
20763,Jasmer Dhankar,False,0.00019969219863882187,0.00019969219863882187,finishing allrounder,14.0,,93.33333333333333,22.0,8.255874673629243,27.0,27.12,1.8592518403433393,2.9999999999999987,-5.499999999999998
20764,Munindra Maurya,False,0.02848105884730086,0.02848105884730086,finishing allrounder,5.0,,125.0,0.0,8.88,2.0,29.19,125.0,,0.0
20766,Fazil Fanoos,False,7.527668822986283e-05,7.527668822986283e-05,finishing allrounder,107.0,,117.58241758241758,32.0,7.325581395348837,26.0,28.14,4.267969007054426,-27.499999999999993,-3.0
20767,Vathsal Govind,False,6.6183832292788255e-06,6.6183832292788255e-06,top/middle,585.0,,109.34579439252336,,,27.0,25.9,9.056058566852961,3.9999999999999982,
20768,Nedumankuzhy Basil,False,0.00022100155617248406,0.00022100155617248406,finishing allrounder,13.0,,72.22222222222223,22.0,7.812646370023419,20.0,29.1,0.9722128005122088,0.9999999999999992,0.9999999999999986
20769,Kalliparambil Rojith Ganesh,False,0.03149550880776642,0.026771182486601458,finisher,115.0,,136.9047619047619,,,6.0,32.04,136.9047619047619,,
20797,Pathirikattu Midhun,False,6.191407346504837e-05,6.191407346504837e-05,finishing allrounder,77.0,,95.06172839506173,18.0,6.686567164179104,21.0,31.58,4.7307906164693785,0.4999999999999977,-2.499999999999999
20801,Akshay Manohar,False,0.00018182269623280667,0.00018182269623280667,batting allrounder,609.0,,122.28915662650603,4.0,6.5064935064935066,30.0,25.83,8.88330656099508,51.99999999999997,-0.9999999999999997
20802,Abdul Basith,False,0.06730163268470987,0.06730163268470987,finishing allrounder,722.0,,136.48393194706995,28.0,7.608695652173913,45.0,27.13,5.669537108637021,80.39999999999998,1.4999999999999982
20804,Alfi John,False,0.00021984560177337707,0.00021984560177337707,finishing allrounder,319.0,,152.6315789473684,5.0,7.738636363636363,26.0,24.45,27.876805744456732,57.499999999999986,-1.570092458683775e-16
20805,Venugopalan Vinod C V,False,1.492373248507092e-05,1.0446612739549644e-05,finishing allrounder,158.0,,117.91044776119404,25.0,6.601156069364162,25.0,38.32,1.111354200758782,-27.999999999999993,-20.999999999999993
20808,Dheeraj Prem,False,0.0010658037704830284,0.0010658037704830284,finisher,4.0,,25.0,,,5.0,,25.0,0.0,
20810,Riya Basheer,False,0.0030582442614232657,0.0030582442614232657,top/middle,445.0,,124.64985994397759,,,23.0,,20.560708572718145,-150.99999999999997,
20812,Varun Nayanar,False,0.0014818700565609468,0.0014818700565609468,top/middle,655.0,,121.5213358070501,,,26.0,23.09,3.4217547147807985,-122.99999999999997,
20813,Bharath M,False,0.015089351585245828,0.015089351585245828,top/middle,236.0,,122.91666666666667,,,13.0,28.63,25.44244382398758,1.9999999999999984,
20814,Maruthungal Ajinas,False,0.01751260495959488,0.01751260495959488,top/middle,681.0,,125.87800369685768,,,30.0,28.55,6.067353274937687,130.99999999999997,
20815,Sachin M S,False,2.277790433996002e-08,2.277790433996002e-08,top/middle,173.0,,94.02173913043478,0.0,14.0,8.0,,94.02173913043478,30.999999999999986,
20816,Akash Pillai,False,0.0011535932570258505,0.0011535932570258505,opener,120.0,,114.28571428571429,0.0,16.0,6.0,,13.662929123428015,-26.999999999999993,
20819,Akhil Scaria,False,0.003841442784691363,0.003841442784691363,finishing allrounder,604.0,,123.77049180327869,71.0,7.297509829619921,35.0,,5.95142023045129,130.99999999999994,9.999999999999995
20822,Gowtham Mohan,False,0.00022441684789740397,0.00022441684789740397,finishing allrounder,49.0,,89.0909090909091,1.0,8.4,8.0,,89.0909090909091,40.999999999999986,
20823,Niranjan V Dev,False,0.004153928922102398,0.004153928922102398,finisher,56.0,,78.87323943661971,,,12.0,,8.736939232926794,7.999999999999998,
20824,Amal Ramesh,False,0.105958596445503,0.105958596445503,finishing allrounder,2.0,,66.66666666666667,13.0,6.9397590361445785,10.0,,66.66666666666667,0.0,-1.9999999999999996
20825,Abhijith K,False,0.0003296286937308662,0.0003296286937308662,finishing allrounder,13.0,,81.25,3.0,8.25,3.0,,81.25,,
20826,Vinil S,False,0.0009492448240599173,0.0009492448240599173,finishing allrounder,29.0,,82.85714285714286,25.0,6.534521158129176,25.0,26.69,8.565015475719413,-6.9999999999999964,2.9999999999999987
20828,Vishnu Raj,False,4.224252409848688e-06,4.224252409848688e-06,opener,416.0,,100.0,,,22.0,,6.182123011792491,2.4999999999999947,
20829,Abhishek Nair,False,0.00032240120138089584,0.00032240120138089584,opener,862.0,,119.55617198335645,,,33.0,21.47,24.219767449749156,80.99999999999996,
20830,Albin Alias,False,0.0003416824395480172,0.0003416824395480172,top/middle,27.0,,65.85365853658537,,,5.0,,65.85365853658537,,
20831,Krishna Prasad,False,1.6851932899960673e-05,1.6851932899960673e-05,opener,1054.0,,130.6071871127633,,,30.0,26.41,7.546872779898689,155.49999999999991,
20832,Harikrishnan K N,False,0.004288321749700932,0.004288321749700932,finishing allrounder,135.0,,99.26470588235294,6.0,7.11864406779661,11.0,,22.352904177065646,-4.999999999999998,1.9999999999999996
20834,Atul Diamond Sowri,False,0.012350900875390924,0.012350900875390924,finisher,60.0,,139.53488372093022,,,5.0,,139.53488372093022,,
20836,Rahul Chandran,False,0.04411214648081949,0.04411214648081949,finishing allrounder,1.0,,50.0,17.0,7.921450151057402,15.0,,50.0,,3.499999999999999
20837,Febin Albert,False,2.6909398849813616e-05,2.6909398849813616e-05,finishing allrounder,2.0,,25.0,7.0,6.8354430379746836,4.0,,25.0,,
20839,Sreeraj R,False,0.015214112375813294,0.015214112375813294,finishing allrounder,58.0,,148.71794871794873,17.0,6.459183673469388,11.0,,148.71794871794873,,-14.999999999999995
20843,Anand Joseph,False,7.709646405827589e-05,7.709646405827589e-05,finishing allrounder,136.0,,112.39669421487604,26.0,7.202970297029703,22.0,30.11,1.3408572998766832,-12.0,1.9999999999999991
20844,Aadidev T J,False,6.321677893024496e-06,6.321677893024496e-06,opener,257.0,,106.19834710743801,,,11.0,,106.19834710743801,-20.999999999999993,
20845,Aravind K S,False,0.0025528212231622164,0.0025528212231622164,top/middle,28.0,,58.333333333333336,,,5.0,,58.333333333333336,-27.999999999999993,
20846,Sanju Sanjeev,False,0.0005334186852540325,0.0005334186852540325,top/middle,125.0,,135.8695652173913,,,5.0,,135.8695652173913,,
20848,Kiran Sagar M,False,0.00022238177237643702,0.00022238177237643702,finishing allrounder,3.0,,75.0,15.0,7.177777777777778,16.0,,2.062970720135751,-0.9999999999999998,0.9999999999999998
20850,Jose Perayil,False,0.06073831400916507,0.06073831400916507,finishing allrounder,44.0,,95.65217391304348,9.0,7.641025641025641,10.0,27.67,21.061808198591738,3.999999999999999,-4.710277376051325e-16
20854,Prasoon Prasad,False,0.0003885388319423536,0.0003885388319423536,finishing allrounder,154.0,,205.33333333333334,12.0,5.869565217391305,14.0,,0.7023340200218794,111.99999999999997,-3.999999999999999
20855,Monu Krishna,False,9.31539492813134e-05,9.31539492813134e-05,finishing allrounder,14.0,,48.275862068965516,24.0,7.425882352941176,19.0,25.19,48.275862068965516,,2.9999999999999987
20861,Ashwin Anand,False,0.00042850721668288605,0.00042850721668288605,batting allrounder,195.0,,116.76646706586827,1.0,8.516129032258064,8.0,,116.76646706586827,56.99999999999997,0.9999999999999998
20862,Ananthakrishnan J,False,0.0006075136417380502,0.0006075136417380502,finishing allrounder,130.0,,130.0,8.0,6.0,11.0,,2.060998274328302,-37.49999999999999,
20863,Abhishek R Nair,False,0.00011678612850192009,0.00011678612850192009,top/middle,83.0,,90.21739130434783,2.0,7.75,7.0,,90.21739130434783,48.99999999999999,
20864,Adithya Krishnan K,False,1.1806169969599132e-05,1.1806169969599132e-05,finishing allrounder,13.0,,50.0,4.0,5.503759398496241,7.0,,50.0,,
20865,Sreehari Nair,False,0.0003222274123951656,0.0003222274123951656,finishing allrounder,28.0,,62.22222222222222,30.0,6.235714285714286,27.0,27.51,3.684387138391481,6.499999999999998,1.4999999999999993
20866,Muhammed Sharafuddeen,False,0.0024833903855952257,0.0024833903855952257,finishing allrounder,324.0,,150.69767441860466,54.0,7.458715596330276,33.0,,2.524260055016895,64.49999999999997,-1.9999999999999996
20867,Rabin Krishna M,False,0.0007280410677891791,0.0007280410677891791,finishing allrounder,88.0,,133.33333333333334,6.0,4.764705882352941,5.0,,133.33333333333334,,
20869,Asif Salam,False,0.0005122204290092863,0.0005122204290092863,finishing allrounder,1.0,,33.333333333333336,8.0,7.538461538461538,7.0,,33.333333333333336,,
20870,Subin S,False,0.00037198577141330056,0.00037198577141330056,top/middle,173.0,,98.29545454545455,,,17.0,,7.921690887548939,-8.000000000000002,
20871,Gireesh P G,False,0.0012258687273139274,0.0012258687273139274,finisher,110.0,,104.76190476190476,,,15.0,,1.5044219774935828,-21.999999999999996,
20874,Anand Krishnan,False,1.3224995012475194e-05,1.3224995012475194e-05,opener,797.0,,118.07407407407408,0.0,12.0,28.0,,6.698833608439052,103.49999999999999,
20875,Jofin Jose C,False,0.004158636864642251,0.004158636864642251,finishing allrounder,39.0,,60.9375,4.0,7.6,8.0,,60.9375,,
20877,Anuj Jotin,False,0.0001363494438750927,0.0001363494438750927,top/middle,300.0,,111.52416356877323,0.0,12.0,16.0,,11.834312055162075,-40.49999999999999,
20878,Neeraj Kumar M N,False,6.5989005832879105e-06,6.5989005832879105e-06,top/middle,63.0,,150.0,,,2.0,,150.0,,
20879,Mannembeth Sreeroop,False,0.000197986458622893,0.000197986458622893,finishing allrounder,126.0,,100.8,17.0,8.903225806451612,15.0,,5.523779359053082,29.999999999999993,-0.4999999999999996
20880,Vaisakh Chandran,False,6.705879977198153e-05,6.705879977198153e-05,finishing allrounder,5.0,,71.42857142857143,7.0,6.4941176470588236,13.0,,71.42857142857143,,2.4999999999999996
20881,Vishnu P Kumar,False,0.0008520348926899207,0.0008520348926899207,finishing allrounder,0.0,,0.0,3.0,7.176470588235294,3.0,,0.0,,-2.9999999999999996
20882,Muhammed Afriedh K T,False,0.00021071168112929726,0.00021071168112929726,finishing allrounder,5.0,,166.66666666666666,5.0,7.135135135135135,4.0,,166.66666666666666,,
20884,Afrad Reshab P N,False,0.0006763983075580969,0.0006763983075580969,finishing allrounder,11.0,,78.57142857142857,11.0,6.098360655737705,9.0,,78.57142857142857,,-4.999999999999998
20886,Nikhil Thottath,False,8.956234075656424e-05,8.956234075656424e-05,finisher,512.0,,135.09234828496042,,,27.0,26.02,15.805696696149559,12.999999999999996,
20887,Sreenath Kodakkadath,False,0.026261917398763202,0.026261917398763202,top/middle,133.0,,110.83333333333333,,,6.0,,110.83333333333333,,
20894,Aman Khan,True,0.9999999998290194,0.9999999998290194,batting allrounder,1154.0,,157.2207084468665,46.0,7.461847389558233,51.0,29.01,2.2672531009785164,125.79999999999998,8.6
20937,Arjun Sharma,False,0.12619286344687408,0.12619286344687408,finishing allrounder,14.0,,175.0,6.0,5.506849315068493,3.0,29.51,0.8210872688791694,,
20985,Raman Bishnoi,False,4.725335857704896e-05,4.725335857704896e-05,finishing allrounder,155.0,,174.1573033707865,12.0,6.6467065868263475,10.0,27.93,4.254437926382173,,
20987,Bhagmender Lather,False,0.15986441627832976,0.15986441627832976,finishing allrounder,201.0,,125.625,7.0,8.095890410958905,9.0,28.44,2.687404948861055,55.49999999999998,0.9999999999999998
20989,Vivrant Sharma,True,0.9999790535388839,0.9999790535388839,top/middle,97.0,,107.77777777777777,0.0,9.714285714285714,6.0,28.28,2.2907173774459815,-37.499999999999986,
20990,Vivek Vashisht,False,0.0001823919627322789,0.0001823919627322789,finishing allrounder,9.0,,60.0,7.0,7.515789473684211,6.0,27.06,60.0,,
21008,Rishav Raj,False,0.0022229725279454987,0.0022229725279454987,finisher,0.0,,0.0,,,2.0,29.81,0.0,,
2101,Quinton de Kock,True,0.9999999995992741,0.849999999659383,opener,2164.0,,132.4357405140759,,,75.0,32.94,2.6264116726136124,-143.10000000000002,
21026,Kumar Rajnish,False,0.011946825746052162,0.011946825746052162,finisher,27.0,,84.375,,,2.0,31.91,84.375,,
21029,Bipin Saurabh,False,0.010705241481895155,0.010705241481895155,opener,328.0,,135.53719008264463,,,9.0,26.02,10.031619338779688,-28.599999999999998,
21058,Baljeet Singh Bihari,False,1.0514360109006933e-05,1.0514360109006933e-05,top/middle,21.0,,105.0,,,1.0,23.2,105.0,,
2119,Kennar Lewis,False,0.00018228721081847604,0.00015494412919570463,opener,123.0,,109.82142857142857,,,9.0,34.28,10.876430758201668,-23.499999999999993,
21196,Mohammad Waheed,False,0.0012447908939861427,0.0012447908939861427,finishing allrounder,1.0,,100.0,2.0,7.75,1.0,22.2,100.0,,
21388,Martin Coetzee,False,0.042330796151525026,0.029631557306067514,finisher,37.0,,160.8695652173913,,,3.0,37.12,160.8695652173913,,
217,Ben Cutting,False,0.015975812481554254,0.011183068737087977,finisher,38.0,,86.36363636363636,1.0,8.8,3.0,38.82,0.8889947442017071,,
21784,Brad Evans,False,0.005988058217131911,0.005988058217131911,finishing allrounder,8.0,,47.05882352941177,8.0,7.836734693877551,4.0,28.68,2.746343473251906,,
21790,Tashinga Musekiwa,False,0.01951904939127539,0.01951904939127539,finisher,19.0,,76.0,,,4.0,25.79,1.314983175124003,,
2199,Mominul Haque,False,0.0005417097870845628,0.00046045331902187835,top/middle,69.0,,82.14285714285714,1.0,7.0,5.0,34.16,1.099764682056677,-34.49999999999999,
220,David Warner,True,0.9999999998208198,0.6999999998745738,opener,1812.0,,134.32171979243884,,,53.0,39.08,2.6111721856762853,32.20000000000002,
2201,Arafat Sunny,False,1.9855669587356727e-05,1.3898968711149709e-05,finishing allrounder,93.0,,76.85950413223141,32.0,6.689127105666156,34.0,39.16,16.425618496974835,18.999999999999996,1.7999999999999992
2205,Ziaur Rahman,False,0.0004807663329709789,0.0003365364330796852,finishing allrounder,247.0,,129.3193717277487,14.0,8.181818181818182,24.0,38.98,2.136519334298818,-22.299999999999997,0.7999999999999998
2207,Mizanur Rahman,False,0.0038525913661175714,0.0032747026611999355,top/middle,44.0,,63.768115942028984,,,7.0,34.33,2.7516758214805006,-1.0000000000000004,
2208,Mukhtar Ali,False,0.0006318885632126664,0.0004423219942488665,finishing allrounder,29.0,,80.55555555555556,3.0,8.736263736263735,13.0,36.13,3.049856229896219,2.9999999999999996,0.9999999999999998
2210,Sabbir Rahman,False,0.0499911279848692,0.04249245878713882,top/middle,347.0,,119.65517241379311,0.0,8.0,22.0,34.01,2.116294116236056,28.78571428571429,
2212,Ariful Haque,False,0.0003133719523246262,0.0002663661594759323,finishing allrounder,423.0,,125.51928783382789,3.0,9.891089108910892,39.0,33.02,3.45471860698229,41.7,0.29999999999999993
2213,Soumya Sarkar,False,0.0026913609947595615,0.0022876568455456273,top/middle,844.0,,109.6103896103896,9.0,8.81578947368421,53.0,32.75,5.813482130319726,27.100000000000016,0.10000000000000007
2214,Gulbadin Naib,True,0.9999992217321017,0.8499993384722864,batting allrounder,202.0,,117.44186046511628,2.0,6.8478260869565215,14.0,34.48,1.4828397485541351,9.499999999999986,0.9999999999999998
2216,Amir Hamza Hotak,False,0.012812833166866898,0.010890908191836864,finishing allrounder,17.0,,48.57142857142857,8.0,6.5675675675675675,10.0,34.29,0.5602266054646273,-8.499999999999995,-3.9999999999999982
2218,Anamul Haque,False,0.0009470492421238693,0.0008049918558052888,top/middle,1282.0,,120.0374531835206,,,50.0,32.94,2.580377356844959,11.999999999999996,
2226,Nasir Hossain,False,0.001669011121045557,0.0014186594528887233,batting allrounder,366.0,,115.82278481012658,16.0,6.502463054187192,12.0,33.99,5.011832110491366,,
2228,Alauddin Babu,False,0.0017256475018614778,0.0014668003765822561,finishing allrounder,100.0,,119.04761904761905,17.0,8.083969465648854,13.0,33.98,2.010968991396637,-13.214285714285714,-0.7142857142857142
2229,Al-Amin Hossain,False,0.0015121957777262751,0.0012853664110673338,finishing allrounder,38.0,,62.295081967213115,25.0,8.681912681912682,23.0,32.92,0.5637318875148396,-16.499999999999996,-7.499999999999996
223,Steven Smith,True,0.9999999999892817,0.6999999999924972,top/middle,380.0,,115.5015197568389,,,22.0,36.48,4.760585836313142,-48.39999999999999,
2230,Kamrull Rabbi,False,0.002765276973132714,0.0023504854271628067,finishing allrounder,18.0,,138.46153846153845,26.0,9.086124401913876,24.0,33.96,0.917451100595422,-4.399999999999999,-3.0
2231,Nazmul Islam,False,0.00014020626697399486,0.00011917532692789563,finishing allrounder,13.0,,65.0,17.0,7.424749163879599,16.0,34.69,65.0,-10.999999999999998,-2.3
2232,Sohag Gazi,False,0.00018231374033657912,0.00015496667928609225,finishing allrounder,23.0,,56.09756097560975,13.0,8.04149377593361,12.0,34.31,0.690132948565642,-0.33333333333333326,-2.3333333333333326
2234,Nadif Chowdhury,False,0.24922028308668556,0.1744541981606799,finisher,6.0,,600.0,,,1.0,38.6,600.0,,
224,Moises Henriques,True,0.9999976035660914,0.6999983224962639,finishing allrounder,166.0,,103.75,4.0,4.388059701492537,15.0,38.82,3.8763463153979205,,
2246,Tom Latham,False,0.05604533150502124,0.04763853177926805,top/middle,353.0,,107.95107033639144,,,13.0,33.65,3.3056907198559355,17.499999999999993,
2249,Taijul Islam,False,0.0002775393188794796,0.00023590842104755766,finishing allrounder,9.0,,90.0,12.0,6.893203883495145,15.0,33.8,90.0,-1.7142857142857146,1.4
2250,Colin de Grandhomme,False,1.9256212379287022e-05,1.3479348665500915e-05,batting allrounder,18.0,,72.0,1.0,4.363636363636363,5.0,39.35,72.0,,
2254,Rahul Shukla,False,0.3429138878070803,0.2400397214649562,finishing allrounder,1.0,,100.0,7.0,9.096774193548388,3.0,35.25,100.0,,-1.4999999999999998
2255,Sujit Nayak,True,0.9979734079571063,0.6985813855699744,finishing allrounder,135.0,,128.57142857142858,1.0,6.571428571428571,8.0,36.43,1.6423198626512294,0.7499999999999959,-0.4999999999999999
2256,Apoorv Wankhade,True,0.9999858462980563,0.8499879693533479,top/middle,466.0,,139.1044776119403,,,20.0,33.7,4.385330868472775,6.300000000000002,
22565,Waseem Muhammad,True,0.9992349458892527,0.9992349458892527,opener,103.0,,100.0,,,4.0,31.79,1.3002887263049514,100.99999999999999,
22568,Kadeem Alleyne,False,0.0016264020392404294,0.0016264020392404294,finisher,10.0,,66.66666666666667,0.0,8.0,3.0,24.9,0.8998533449756817,,
2257,Chirag Jani,False,0.04194562190094463,0.029361935330661237,finishing allrounder,580.0,,116.70020120724347,61.0,7.217948717948718,39.0,36.05,1.7964968014437954,15.3,3.0
2258,Sanju Samson,True,0.9999999976372731,0.9999999976372731,top/middle,3666.0,,145.01582278481013,,,132.0,31.04,1.8962325818600265,81.19999999999999,
2259,Kuldeep Raval,False,0.00019480047848686479,0.00013636033494080535,finishing allrounder,75.0,,127.11864406779661,6.0,6.068965517241379,5.0,39.99,127.11864406779661,,
2261,Harshal Patel,True,0.9999999999987923,0.6999999999991545,finishing allrounder,314.0,,110.95406360424029,149.0,8.019444444444444,99.0,35.01,2.0997578559591026,-20.099999999999998,-5.9
22862,Aks Swadhin,False,0.0010082007287702617,0.0010082007287702617,finishing allrounder,1.0,,100.0,3.0,8.426966292134832,4.0,23.12,100.0,,
22868,Zahiduzzaman Khan,False,0.0004874093534002247,0.0004874093534002247,finisher,18.0,,85.71428571428571,,,1.0,29.4,85.71428571428571,,
22876,Towfiq Khan,False,0.012722907456887585,0.010814471338354448,top/middle,116.0,,104.50450450450451,,,7.0,34.46,2.2690248361974614,29.99999999999999,
22877,Imran Uzzaman,False,0.017859153659633007,0.017859153659633007,top/middle,52.0,,72.22222222222223,,,9.0,31.06,2.9781522072369717,-2.9999999999999996,
22888,Sajjadul Haque,False,0.0014894243841343526,0.0010425970688940469,top/middle,0.0,,0.0,,,1.0,35.88,0.0,,
22889,Sabbir Hossain,False,0.0062762422047442255,0.0062762422047442255,batting allrounder,79.0,,103.94736842105263,2.0,11.16,11.0,28.7,1.69540302258802,58.999999999999986,0.0
22892,Rahmat Ali,False,0.00020094361241457576,0.00020094361241457576,finishing allrounder,0.0,,0.0,1.0,6.0,1.0,,0.0,,
22896,Pritom Kumar,False,0.049580132212189466,0.049580132212189466,top/middle,12.0,,57.142857142857146,,,3.0,24.02,1.2510058939183204,-5.999999999999999,
22920,Jacob Duffy,True,0.9999978338526538,0.9999978338526538,finishing allrounder,24.0,,82.75862068965517,40.0,6.449477351916376,29.0,31.32,1.377797781883062,1.1428571428571426,6.285714285714283
2299,Gurkeerat Singh Mann,False,0.00770111524457017,0.005390780671199119,batting allrounder,83.0,,92.22222222222223,0.0,7.125,7.0,35.41,1.4711208179887534,2.499999999999999,
23,Piyush Chawla,True,0.9999999999887976,0.6999999999921583,finishing allrounder,155.0,,104.72972972972973,58.0,7.756232686980609,48.0,36.92,1.008097566412043,32.1,9.2
2304,Tymal Mills,True,0.999999998461814,0.8499999986925418,finishing allrounder,8.0,,53.333333333333336,11.0,10.239669421487603,12.0,33.29,0.6648861638517507,-7.999999999999998,-6.999999999999998
23146,Tahjibul Islam,False,0.000534681607943204,0.000534681607943204,finisher,7.0,,116.66666666666667,,,2.0,21.34,116.66666666666667,,
2315,Reece Topley,True,0.9999999999163725,0.9999999999163725,finishing allrounder,27.0,,75.0,37.0,8.277915632754343,36.0,31.76,1.6867657840096844,-1.9285714285714284,-4.099999999999999
2316,Chris Morris,True,0.9999878596003166,0.6999915017202215,finishing allrounder,67.0,,126.41509433962264,17.0,8.15267175572519,11.0,38.58,1.116974800889018,,
2320,Trent Boult,True,0.9999999999988387,0.699999999999187,finishing allrounder,93.0,,108.13953488372093,91.0,7.620507399577167,83.0,36.35,1.7786999867096667,-1.3999999999999992,0.6
2321,Olly Stone,False,0.006839780974584855,0.005813813828397126,finishing allrounder,0.0,,0.0,0.0,8.4,1.0,32.13,0.0,,
23311,Jacob Bethell,True,0.9999999995291726,0.9999999995291726,top/middle,420.0,,154.98154981549814,4.0,9.391304347826088,20.0,22.09,2.6354579679510732,73.99999999999999,3.999999999999999
2334,Dwaine Pretorius,True,0.9999997752858,0.69999984270006,finishing allrounder,188.0,,132.3943661971831,20.0,7.921182266009852,21.0,36.66,2.136938729032781,2.000000000000003,-0.5999999999999999
